DATAFLOW,REF_AREA,MEASURE,EDUCATION_LEV,EXP_SOURCE,EXP_DESTINATION,EXPENDITURE_TYPE,PRICE_BASE,UNIT_MEASURE,Q_SHEET,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER,Q_SHEET_ROW_ID
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),OECD,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,12654.9485190709,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,,K,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SVN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,13389.6803831621,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SWE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,15775.4242700103,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ESP,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,10954.3734819325,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SVK,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,10282.4218950983,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LUX,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,26975.0119453958,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),EU25,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,12027.5795360408,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),AUS,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,13609.7716140918,B,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LVA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,7757.33082962199,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),BGR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,7313.46270252272,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),HRV,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,8265.30808345433,W,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),JPN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,10569.5786749177,W,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,3835.34447604138,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ZAF,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,3297.22772762453,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),POL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,11934.7872582253,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ITA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,14958.7261403946,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),PRT,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,11047.1482341467,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),GBR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,14914.37595246,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),BRA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,,O,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),PER,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,1980.16331003055,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SWE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,23.8580866703631,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ESP,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.703384473435,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SVK,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,25.1279622241102,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LUX,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,18.6817840513148,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ROU,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,8.48553456589572,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LVA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.4830013219502,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),BGR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.4190961414683,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),HRV,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.0167720407433,W,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),JPN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.9612883740826,W,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,16.6290396016011,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ZAF,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.315116571807,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),POL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,26.5751233348936,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ITA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,26.5945276735692,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),PRT,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,24.8752018890723,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),OECD,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.5187972186193,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),PER,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,11.8596710657099,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),KOR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,35.8614255622074,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NLD,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.3251173895812,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),MEX,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,14.5006220868838,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),TUR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,10.0110551745462,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,,K,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ARG,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),GRC,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,8010.99595031566,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),BEL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,15349.7266810749,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),HUN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,7688.99524149155,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),EST,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,11709.1004318573,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CZE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,8637.11527742094,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),FRA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,11134.8827872687,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),G20,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,10582.298536469,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NZL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,9996.85377139665,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),IRL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,12356.8813673409,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NOR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,19752.0794466414,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ISR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,13002.6830443032,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CRI,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,,O,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CAN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,14605.7389135857,W,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,6199.16423769483,W,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),AUT,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,16897.1112031063,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),DEU,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,13007.4608946702,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),DNK,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,16410.8637535187,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),FIN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,12426.3203841086,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ISL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,19211.2342876364,W,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LTU,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,9738.19339000666,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),GRC,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.8376318174988,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),FIN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.2586339999657,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),HUN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,17.4658425052427,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),DNK,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.2146000071909,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),AUT,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,23.9170433577581,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),EST,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,24.185477531841,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CZE,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,16.8398424657295,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),FRA,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.8234383068306,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),EU25,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.6392214122107,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),AUS,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.6604728400433,B,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),G20,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,21.1176483551851,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ISR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,24.2582185272063,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NOR,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,25.7495553498741,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),IRL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,9.05617142760149,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NZL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.1462765171069,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CRI,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CAN,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,22.8070923188788,W,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),CHL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,20.3372095236989,W,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),BEL,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,22.5271191100266,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),DEU,FIN_PERSTUD,ISCED11_1,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.2447019274034,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),LTU,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,19.7345909967747,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SVN,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,26.9133353975816,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),SWE,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,23.6169054607808,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),ESP,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ_POP,_Z,2022,25.0836021840655,A,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),KOR,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,20906.5629030247,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),NLD,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,18929.8012225966,A,0,0,,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD(3.1),MEX,FIN_PERSTUD,ISCED11_2,_T,INST_EDU,DIR_EXP,V,USD_PPP_ST,_Z,2022,2900.92426912674,A,0,0,,N5
