DATAFLOW,REF_AREA,MEASURE,EDUCATION_LEV,EXP_SOURCE,EXP_DESTINATION,EXPENDITURE_TYPE,PRICE_BASE,UNIT_MEASURE,Q_SHEET,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER,Q_SHEET_ROW_ID
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ARG,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,761708.694874499,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ARG,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,3405137.8951485,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),TUR,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,139311.391938499,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CHE,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,24424.1315257518,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),EST,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,376.472,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),EST,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1474.914,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DNK,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,43209.3,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DNK,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,133069.5,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DNK,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,89860.2000000001,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CZE,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,200649.725209664,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CZE,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,255132.891810123,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CRI,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1626365.21229277,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CRI,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2194126.93934247,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CHL,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2526329.35645022,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CHL,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,7272002.18344473,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CAN,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,90272.2484843473,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CAN,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,118949.551484347,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),BEL,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,29076.8509033752,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),BEL,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,7442.97856759981,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUT,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,19432.4530319019,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUT,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,12364.5558785099,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUT,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,7067.89715339204,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CHL,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,9798331.53989495,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CAN,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,28677.303,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),BEL,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,21633.8723357753,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FRA,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,117759.9,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FRA,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,29295.7,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,9615412.44181291,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SWE,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,296519.622084,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SWE,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,223354.822697,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ESP,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,38753.52214,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ESP,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,51612.51114,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SVN,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,554.828896321736,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SVN,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2285.35796407072,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SVK,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,4098.32756,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SVK,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,3120.382157,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),SVK,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,977.945403,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),PRT,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,7704.899925,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),PRT,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,9424.79145,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),POL,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,79755.5263802145,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),POL,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,106876.118447621,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),POL,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,27120.5920674069,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NOR,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,151455.269596536,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NOR,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,60951.7304034644,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NZL,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,3052.01903069435,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NZL,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,12897.3822939556,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NLD,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,29706.3902133765,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NLD,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,41737.4568246439,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),NLD,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,12031.0666112674,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),MEX,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,222208.921133112,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),MEX,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,732114.810942079,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),MEX,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,954323.73207519,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LUX,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2429.80048135231,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LUX,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2119.42551853191,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LUX,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,310.374962820405,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LTU,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1605.3,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LTU,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2133.685,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LTU,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,528.385,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LVA,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,212.755097074352,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),LVA,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,913.955775,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),KOR,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,93060722.3591932,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),KOR,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,15043211.3705002,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),KOR,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,108103933.729693,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ITA,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,11743.5554334933,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ITA,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,54702.4774488994,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ISR,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,11479.0,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ISR,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,75640.0,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),IRL,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,11812.6378336771,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),IRL,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,9547.07744207525,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),IRL,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2265.56039160187,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ITA,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,66446.0328823927,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),ISR,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,87119.0,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),HUN,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,505506.627,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DEU,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,41998.86,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FRA,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,88464.2,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),EU25,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,125735.219137561,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),G20,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1451687.1862755,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FIN,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,13336.4318443681,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),EST,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1098.442,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),CZE,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,54483.1666004591,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FIN,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,3592.35251209656,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),FIN,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,9744.07933227157,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),JPN,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,2919180.02923553,W,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUS,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,79157.3245327977,B,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),HUN,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,1780899.261,A,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DEU,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,150635.23,W,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),DEU,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,108636.37,W,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),JPN,EXP,ISCED11_1T4,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,13334357.046,W,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),JPN,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,16253537.0752355,W,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUS,EXP,ISCED11_5T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,14296.3684672023,B,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),AUS,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,93453.693,B,6,0,,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.1),GRC,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,V,XDC,SOURCE,2022,6422.17989615442,A,6,0,,G5
