Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
A2,2,ISCED 1,183,5,45,192.14999999999998,109.80000000000001,a,a,a,a,a,a,137.25,109.80000000000001,27.450000000000003,a,27.450000000000003,a,a,a,a,54.900000000000006,658.8000000000001,a,36.6,0.75
A3,3,ISCED 1,183,5,45,137.25,109.80000000000001,27.450000000000003,a,a,a,a,a,137.25,109.80000000000001,27.450000000000003,27.450000000000003,27.450000000000003,a,a,a,a,54.900000000000006,658.8000000000001,a,36.6,0.75
A4,4,ISCED 1,183,5,45,137.25,109.80000000000001,27.450000000000003,a,54.900000000000006,a,a,a,137.25,82.35000000000001,27.450000000000003,27.450000000000003,27.450000000000003,a,a,a,a,54.900000000000006,686.2500000000001,a,36.6,0.75
A5,5,ISCED 24,183,5,45,109.80000000000001,109.80000000000001,54.900000000000006,54.900000000000006,82.35000000000001,a,a,a,137.25,82.35000000000001,27.450000000000003,27.450000000000003,27.450000000000003,a,27.450000000000003,a,a,27.450000000000003,768.6000000000003,a,36.6,0.75
A6,6,ISCED 24,183,5,45,109.80000000000001,109.80000000000001,54.900000000000006,54.900000000000006,82.35000000000001,a,a,a,137.25,54.900000000000006,27.450000000000003,27.450000000000003,27.450000000000003,a,27.450000000000003,a,a,54.900000000000006,768.6000000000001,a,36.6,0.75
A7,7,ISCED 24,183,5,45,82.35000000000001,82.35000000000001,109.80000000000001,109.80000000000001,82.35000000000001,a,a,a,137.25,54.900000000000006,27.450000000000003,27.450000000000003,27.450000000000003,a,27.450000000000003,a,a,54.900000000000006,823.5000000000002,a,36.6,0.75
A8,8,ISCED 24,183,5,45,82.35000000000001,82.35000000000001,137.25,109.80000000000001,82.35000000000001,a,a,a,137.25,54.900000000000006,27.450000000000003,27.450000000000003,a,a,27.450000000000003,a,a,54.900000000000006,823.5000000000002,a,36.6,0.75
A9,9,ISCED 34,180,5,45,81,81,162,108,81,81,a,a,135,54,a,54,a,a,27,a,a,54,918,a,36,0.75
A10,10,ISCED 34,180,5,45,108,81,189,81,81,81,a,a,135,54,a,27,a,a,27,a,a,54,918,a,36,0.75
A11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
A12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,7682.85,,,
A14,4,Primary (ISCED 1),,,,658.8,439.20000000000005,54.900000000000006,,54.900000000000006,,,,549,411.75000000000006,109.80000000000001,54.900000000000006,109.80000000000001,,,,,219.60000000000002,2662.65,,36.6,0.75
A15,4,Compulsory lower secondary (ISCED 24),,,,384.30000000000007,384.30000000000007,356.85,329.40000000000003,329.40000000000003,,,,549,247.05,109.80000000000001,109.80000000000001,82.35000000000001,,109.80000000000001,,,192.15,3184.2000000000007,,36.6,0.75
A16,2,Compulsory upper secondary (ISCED 34),,,,189,162,351,189,162,162,,,270,108,0,81,,,54,,,108,1836,,36,0.75
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,4,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,4,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,2,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,7682.85,,,
T1,4,Primary (ISCED 1),,,,658.8,439.20000000000005,54.900000000000006,,54.900000000000006,,,,549,411.75000000000006,109.80000000000001,54.900000000000006,109.80000000000001,,,,,219.60000000000002,2662.65,,,
T2,4,Compulsory lower secondary (ISCED 24),,,,384.30000000000007,384.30000000000007,356.85,329.40000000000003,329.40000000000003,,,,549,247.05,109.80000000000001,109.80000000000001,82.35000000000001,,109.80000000000001,,,192.15,3184.2000000000007,,,
T3,2,Compulsory upper secondary (ISCED 34),,,,189,162,351,189,162,162,,,270,108,,81,,,54,,,108,1836,,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,m,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,m,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in upper secondary education (ISCED 34),,,,,,,,,,,m,,,,,,,,,,,,,,,
