CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
AO1E001010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788847242562,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 4 VOLUME UNICO,ND,1,RAFFAELLO,"21,46",No,Si,No
AO1E001010,5,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788861615373,"FOSTER - BROWN ",TOP SECRET PREMIUM 5,ND,5,LANG EDIZIONI,"10,08",No,Si,No
AO1E001010,5,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788842618249,"AA VV  ",SFOGLIASTORIE LINGUAGGI 5,ND,2,IL CAPITELLO,"20,96",No,Si,No
AO1E001010,5,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788842618287,"AA VV  ",SFOGLIAMONDO DISCIPLINE 5  KIT UNICO,ND,2,IL CAPITELLO,"25,00",No,Si,No
AO1E001010,1,TEMP,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E001010,1,TEMP,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853646507,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 1,ND,1,ELI,"4,02",No,Si,No
AO1E001010,1,TEMP,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788876276590,"AA VV  ",SUPERTOBIA 1 STAMPATO MAIUSCOLO,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",No,Si,No
AO1E001010,4,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E001010,4,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",No,Si,No
AO1E001010,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847248854,"MEIANI ANTONELLA  ",NUVOLE DI PAROLE 4,ND,1,RAFFAELLO,"17,28",No,Si,No
AO1E001010,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788847242562,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 4 VOLUME UNICO,ND,1,RAFFAELLO,"21,46",No,Si,No
AO1E002010,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
AO1E002010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853646507,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 1,ND,1,ELI,"4,02",Si,Si,No
AO1E002010,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788876276590,"AA VV  ",SUPERTOBIA 1 STAMPATO MAIUSCOLO,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",Si,Si,No
AO1E002010,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
AO1E002010,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",Si,Si,No
AO1E002010,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
AO1E002010,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847248533,BADIOLI CLAUDIA - JONES KIM - PREVITO ISABELLA,SUPER FRIENDS 4,ND,1,CELTIC PUBLISHING,"8,06",Si,Si,No
AO1E002010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349723,"AA VV  ",LIBROAGENDA CL. 4 (IL),ND,1,GAIA EDIZIONI,"17,28",Si,Si,No
AO1E002010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873345008,"AA VV  ",NUOVO VOCE DELLA TERRA CL. 4 (LA),ND,1,GAIA EDIZIONI,"21,46",Si,Si,No
AO1E002010,2,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
AO1E002010,2,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788873348320,"AA VV  ",IMPARO E MI DIVERTO CL. 2,ND,2,GAIA EDIZIONI,"18,69",Si,Si,No
AO1E002010,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847306912,"AA VV  ",BUDDY AND FRIENDS 5,ND,2,CETEM,"10,08",Si,Si,No
AO1E002010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788809930063,"AA VV  ",AMICA TERRA CL. 5 ANTROPOLOGICO,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
AO1E002010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809930070,"AA VV  ",AMICA TERRA CL. 5 MATEMATICA,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
AO1E002010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9791255810056,"AA  VV  ",TANTE VOCI 5,ND,2,LANG EDIZIONI,"20,96",Si,Si,No
AO1E002010,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
AO1E002010,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788873348320,"AA VV  ",IMPARO E MI DIVERTO CL. 2,ND,2,GAIA EDIZIONI,"18,69",Si,Si,No
AO1E002020,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
AO1E002020,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853646507,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 1,ND,1,ELI,"4,02",Si,Si,No
AO1E002020,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788876276590,"AA VV  ",SUPERTOBIA 1 STAMPATO MAIUSCOLO,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",Si,Si,No
AO1E002020,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
AO1E002020,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788873348320,"AA VV  ",IMPARO E MI DIVERTO CL. 2,ND,2,GAIA EDIZIONI,"18,69",Si,Si,No
AO1E002020,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
AO1E002020,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847248533,BADIOLI CLAUDIA - JONES KIM - PREVITO ISABELLA,SUPER FRIENDS 4,ND,1,CELTIC PUBLISHING,"8,06",Si,Si,No
AO1E002020,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349723,"AA VV  ",LIBROAGENDA CL. 4 (IL),ND,1,GAIA EDIZIONI,"17,28",Si,Si,No
AO1E002020,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873345008,"AA VV  ",NUOVO VOCE DELLA TERRA CL. 4 (LA),ND,1,GAIA EDIZIONI,"21,46",Si,Si,No
AO1E002020,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847306912,"AA VV  ",BUDDY AND FRIENDS 5,ND,2,CETEM,"10,08",Si,Si,No
AO1E002020,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788809930063,"AA VV  ",AMICA TERRA CL. 5 ANTROPOLOGICO,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
AO1E002020,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809930070,"AA VV  ",AMICA TERRA CL. 5 MATEMATICA,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
AO1E002020,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9791255810056,"AA  VV  ",TANTE VOCI 5,ND,2,LANG EDIZIONI,"20,96",Si,Si,No
AO1E002020,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
AO1E002020,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",Si,Si,No
AO1E003010,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
AO1E003010,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",Si,Si,No
AO1E003010,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788846844835,"PROCOPIO MARIA A - CORASANITI GIULIA ",INCANTO 2,ND,2,LA SPIGA,"18,69",Si,Si,No
AO1E003010,4,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E003010,4,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623928,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 4,ND,4,ELI,"8,06",No,Si,No
AO1E003010,4,B,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011181350,"AA VV  ",A PORTEE DE MOTS - FRANCAIS CE1-CE2,ND,U,HACHETTE EDUCATION - FRANCE,",00",No,Si,No
AO1E003010,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9791223235461,"AA VV  ",SUPER STORIE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",Si,Si,No
AO1E003010,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788846845382,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE DISCIPLINE UNICO 4,ND,1,LA SPIGA,"21,46",Si,Si,No
AO1E003010,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
AO1E003010,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623966,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 5,ND,5,ELI,"10,08",No,Si,No
AO1E003010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847242425,"GENTILE MARINA LARA - GENTILE PAOLA ",STUDIO PERCHE' 5 AREA STORIA/GEOGRAFIA,ND,2,RAFFAELLO,"12,50",Si,Si,No
AO1E003010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847242432,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 5 MATEMATICA/SCIENZE,ND,2,RAFFAELLO,"12,50",Si,Si,No
AO1E003010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847242395,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 5,ND,2,RAFFAELLO,"20,96",Si,Si,No
AO1E003010,5,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
AO1E003010,5,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623966,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 5,ND,5,ELI,"10,08",No,Si,No
AO1E003010,5,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847242425,"GENTILE MARINA LARA - GENTILE PAOLA ",STUDIO PERCHE' 5 AREA STORIA/GEOGRAFIA,ND,2,RAFFAELLO,"12,50",Si,Si,No
AO1E003010,5,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847242432,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 5 MATEMATICA/SCIENZE,ND,2,RAFFAELLO,"12,50",Si,Si,No
AO1E003010,5,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847242395,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 5,ND,2,RAFFAELLO,"20,96",Si,Si,No
AO1E003010,1,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E003010,1,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
AO1E003010,1,B,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782091225739,"AA VV  ","JE LIS SEUL, TU LIS SEULE CE1 -",ND,U,NATHAN,",00",No,Si,No
AO1E003010,1,B,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788876276590,"AA VV  ",SUPERTOBIA 1 STAMPATO MAIUSCOLO,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",Si,Si,No
AO1E003010,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E003010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
AO1E003010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782091225739,"AA VV  ","JE LIS SEUL, TU LIS SEULE CE1 -",ND,U,NATHAN,",00",No,Si,No
AO1E003010,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788876276590,"AA VV  ",SUPERTOBIA 1 STAMPATO MAIUSCOLO,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",Si,Si,No
AO1E003010,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E003010,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623928,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 4,ND,4,ELI,"8,06",No,Si,No
AO1E003010,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011181350,"AA VV  ",A PORTEE DE MOTS - FRANCAIS CE1-CE2,ND,U,HACHETTE EDUCATION - FRANCE,",00",No,Si,No
AO1E003010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9791223235461,"AA VV  ",SUPER STORIE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",Si,Si,No
AO1E003010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788846845382,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE DISCIPLINE UNICO 4,ND,1,LA SPIGA,"21,46",Si,Si,No
AO1E003010,2,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
AO1E003010,2,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",Si,Si,No
AO1E003010,2,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788846844835,"PROCOPIO MARIA A - CORASANITI GIULIA ",INCANTO 2,ND,2,LA SPIGA,"18,69",Si,Si,No
AO1E003010,3,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
AO1E003010,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
AO1E003010,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011181350,"AA VV  ",A PORTEE DE MOTS - FRANCAIS CE1-CE2,ND,U,HACHETTE EDUCATION - FRANCE,",00",No,Si,No
AO1E003010,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9788853623522,"APICELLA MARIA ANGELA - GUILLEMANT DOMINIQUE ",LEO ET THEO 2,CAHIER + CD AUDIO,2,ELI,"9,90",No,Si,No
AO1E003010,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788861618237,"AA VV  ",TESORO DI STORIE 3,ND,3,LANG EDIZIONI,"26,71",Si,Si,No
AO1E003020,3,UNIC,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
AO1E003020,3,UNIC,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
AO1E003020,3,UNIC,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011559661,"AA  VV  ",DELF PRIM A1,LIVRE DE L'ELEVE + CD AUDIO,U,HACHETTE,"19,70",No,Si,No
AO1E003020,3,UNIC,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9788853623522,"APICELLA MARIA ANGELA - GUILLEMANT DOMINIQUE ",LEO ET THEO 2,CAHIER + CD AUDIO,2,ELI,"9,90",No,Si,No
AO1E003020,3,UNIC,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788876275364,SANSONETTI EMILIA - RESTAURI SIMONA - ZINDATO CARLA,PAROLA DI PEPITO 3 2022,ND,3,LISCIANI SCUOLA,"26,71",No,Si,No
AO1E003020,1,UNIC,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
