freq,ref_area,data_type,sex,type_of_degree,field_study,labprof_status_e,labprof_status_d,employ_sector_pubpriv,econ_activity_nace_2007,professione,y_grad_access_work,y_use_of_graduation,year_educ_attainem,time_period,obs_value,year,source,flow_id,description
A,ITTOT,WORK_O,9,72,11,TOT,9,9,0010,TECH,9,9,2011,2015,23.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,12,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,12,TOT,9,9,0010,ART,9,9,2011,2015,0.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,12,TOT,9,9,0010,SERV,9,9,2011,2015,49.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,12,TOT,9,9,0010,SKIL,9,9,2011,2015,25.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,12,TOT,9,9,0010,TECH,9,9,2011,2015,24.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,13,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,13,TOT,9,9,0010,ART,9,9,2011,2015,2.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,13,TOT,9,9,0010,SERV,9,9,2011,2015,21.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,13,TOT,9,9,0010,SKIL,9,9,2011,2015,40.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,13,TOT,9,9,0010,TECH,9,9,2011,2015,36.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,14,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,14,TOT,9,9,0010,ART,9,9,2011,2015,3.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,14,TOT,9,9,0010,SERV,9,9,2011,2015,33.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,14,TOT,9,9,0010,SKIL,9,9,2011,2015,33.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,14,TOT,9,9,0010,TECH,9,9,2011,2015,30.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,15,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,15,TOT,9,9,0010,ART,9,9,2011,2015,2.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,15,TOT,9,9,0010,SERV,9,9,2011,2015,16.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,15,TOT,9,9,0010,SKIL,9,9,2011,2015,14.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,15,TOT,9,9,0010,TECH,9,9,2011,2015,66.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,16,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,16,TOT,9,9,0010,ART,9,9,2011,2015,1.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,16,TOT,9,9,0010,SERV,9,9,2011,2015,2.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,16,TOT,9,9,0010,SKIL,9,9,2011,2015,58.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,16,TOT,9,9,0010,TECH,9,9,2011,2015,37.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,2,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,2,TOT,9,9,0010,ART,9,9,2011,2015,4.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,2,TOT,9,9,0010,SERV,9,9,2011,2015,23.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,2,TOT,9,9,0010,SKIL,9,9,2011,2015,33.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,2,TOT,9,9,0010,TECH,9,9,2011,2015,38.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,3,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,3,TOT,9,9,0010,ART,9,9,2011,2015,3.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,3,TOT,9,9,0010,SERV,9,9,2011,2015,28.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,3,TOT,9,9,0010,SKIL,9,9,2011,2015,30.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,3,TOT,9,9,0010,TECH,9,9,2011,2015,37.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,4,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,4,TOT,9,9,0010,ART,9,9,2011,2015,0.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,4,TOT,9,9,0010,SERV,9,9,2011,2015,5.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,4,TOT,9,9,0010,SKIL,9,9,2011,2015,1.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,4,TOT,9,9,0010,TECH,9,9,2011,2015,91.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,5,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,5,TOT,9,9,0010,ART,9,9,2011,2015,1.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,5,TOT,9,9,0010,SERV,9,9,2011,2015,8.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,5,TOT,9,9,0010,SKIL,9,9,2011,2015,37.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,5,TOT,9,9,0010,TECH,9,9,2011,2015,52.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,6,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,6,TOT,9,9,0010,ART,9,9,2011,2015,2.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,6,TOT,9,9,0010,SERV,9,9,2011,2015,14.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,6,TOT,9,9,0010,SKIL,9,9,2011,2015,25.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,6,TOT,9,9,0010,TECH,9,9,2011,2015,57.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,7,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,7,TOT,9,9,0010,ART,9,9,2011,2015,11.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,7,TOT,9,9,0010,SERV,9,9,2011,2015,20.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,7,TOT,9,9,0010,SKIL,9,9,2011,2015,23.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,7,TOT,9,9,0010,TECH,9,9,2011,2015,44.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,8,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,8,TOT,9,9,0010,ART,9,9,2011,2015,1.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,8,TOT,9,9,0010,SERV,9,9,2011,2015,32.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,8,TOT,9,9,0010,SKIL,9,9,2011,2015,23.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,8,TOT,9,9,0010,TECH,9,9,2011,2015,42.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,9,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,9,TOT,9,9,0010,ART,9,9,2011,2015,3.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,9,TOT,9,9,0010,SERV,9,9,2011,2015,39.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,9,TOT,9,9,0010,SKIL,9,9,2011,2015,18.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,9,TOT,9,9,0010,TECH,9,9,2011,2015,38.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,99,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,99,TOT,9,9,0010,ART,9,9,2011,2015,2.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,99,TOT,9,9,0010,SERV,9,9,2011,2015,25.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,99,TOT,9,9,0010,SKIL,9,9,2011,2015,23.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,72,99,TOT,9,9,0010,TECH,9,9,2011,2015,48.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,1,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,1,TOT,9,9,0010,ART,9,9,2011,2015,0.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,1,TOT,9,9,0010,SERV,9,9,2011,2015,3.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,1,TOT,9,9,0010,SKIL,9,9,2011,2015,78.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,1,TOT,9,9,0010,TECH,9,9,2011,2015,17.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,10,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,10,TOT,9,9,0010,ART,9,9,2011,2015,1.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,10,TOT,9,9,0010,SERV,9,9,2011,2015,16.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,10,TOT,9,9,0010,SKIL,9,9,2011,2015,65.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,10,TOT,9,9,0010,TECH,9,9,2011,2015,17.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,11,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,11,TOT,9,9,0010,ART,9,9,2011,2015,1.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,11,TOT,9,9,0010,SERV,9,9,2011,2015,25.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,11,TOT,9,9,0010,SKIL,9,9,2011,2015,52.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,11,TOT,9,9,0010,TECH,9,9,2011,2015,19.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,12,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,12,TOT,9,9,0010,ART,9,9,2011,2015,0.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,12,TOT,9,9,0010,SERV,9,9,2011,2015,36.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,12,TOT,9,9,0010,SKIL,9,9,2011,2015,42.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,12,TOT,9,9,0010,TECH,9,9,2011,2015,20.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,13,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,13,TOT,9,9,0010,ART,9,9,2011,2015,0.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,13,TOT,9,9,0010,SERV,9,9,2011,2015,6.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,13,TOT,9,9,0010,SKIL,9,9,2011,2015,80.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,13,TOT,9,9,0010,TECH,9,9,2011,2015,13.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,14,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,14,TOT,9,9,0010,ART,9,9,2011,2015,0.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,14,TOT,9,9,0010,SERV,9,9,2011,2015,16.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,14,TOT,9,9,0010,SKIL,9,9,2011,2015,61.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,14,TOT,9,9,0010,TECH,9,9,2011,2015,21.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,15,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,15,TOT,9,9,0010,ART,9,9,2011,2015,0.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,15,TOT,9,9,0010,SERV,9,9,2011,2015,10.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,15,TOT,9,9,0010,SKIL,9,9,2011,2015,41.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,15,TOT,9,9,0010,TECH,9,9,2011,2015,46.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,16,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,16,TOT,9,9,0010,ART,9,9,2011,2015,5.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,16,TOT,9,9,0010,SERV,9,9,2011,2015,1.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,16,TOT,9,9,0010,SKIL,9,9,2011,2015,67.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,16,TOT,9,9,0010,TECH,9,9,2011,2015,26.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,2,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,2,TOT,9,9,0010,ART,9,9,2011,2015,0.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,2,TOT,9,9,0010,SERV,9,9,2011,2015,4.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,2,TOT,9,9,0010,SKIL,9,9,2011,2015,85.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,2,TOT,9,9,0010,TECH,9,9,2011,2015,9.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,3,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,3,TOT,9,9,0010,ART,9,9,2011,2015,1.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,3,TOT,9,9,0010,SERV,9,9,2011,2015,13.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,3,TOT,9,9,0010,SKIL,9,9,2011,2015,62.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,3,TOT,9,9,0010,TECH,9,9,2011,2015,22.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,4,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,4,TOT,9,9,0010,ART,9,9,2011,2015,0.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,4,TOT,9,9,0010,SERV,9,9,2011,2015,1.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,4,TOT,9,9,0010,SKIL,9,9,2011,2015,51.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
A,ITTOT,WORK_O,9,73,4,TOT,9,9,0010,TECH,9,9,2011,2015,47.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_2,Degree group and profession group
