Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
A5,5,ISCED 1,165,5,60,xc:20,xc:20,xc:20,xc:20,xc:20,a,a,a,82.5,xc:20,a,xc:20,xc:20,a,xc:22,660,a,109.89,852.39,24.75,33,1
A6,6,ISCED 1,165,5,60,xc:20,xc:20,xc:20,xc:20,xc:20,a,a,a,82.5,xc:20,a,xc:20,xc:20,a,xc:22,660,a,109.89,852.39,24.75,33,1
A7,7,ISCED 24,165,5,60,109.89,109.89,137.60999999999999,151.14000000000001,xc:20,xc:20,a,a,82.5,xc:20,a,xc:20,xc:20,a,a,233.97,a,a,825,24.75,33,1
A8,8,ISCED 24,165,5,60,109.89,109.89,165,123.75,xc:20,xc:20,a,a,82.5,xc:20,a,xc:20,xc:20,a,a,233.97,a,a,825,24.75,33,1
A9,9,ISCED 24,161,5,60,107.22600000000001,107.22600000000001,161,120.75000000000001,xc:20,xc:20,a,a,80.5,xc:20,a,xc:20,xc:20,a,a,228.298,a,a,805,24.150000000000002,32.2,1
A10,10,ISCED 34,165,5,60,99,xc:21,xc:21,82.5,xc:21,xc:21,xc:21,a,82.5,xc:21,a,a,a,a,xc:22,a,541.86,35.639999999999944,841.5,24.75,33,1
A11,11,ISCED 34,161,5,60,96.60000000000001,xc:21,xc:21,80.5,xc:21,xc:21,xc:21,a,80.5,xc:21,a,a,a,a,xc:22,a,528.724,34.77599999999995,821.1,24.150000000000002,32.2,1
A12,12,ISCED 34,161,5,60,107.22600000000001,xc:21,xc:21,xc:21,xc:21,xc:21,xc:21,a,80.5,xc:21,a,xc:21,xc:21,a,xc:22,a,305.90000000000003,61.824000000000005,555.45,24.150000000000002,32.2,1
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,1
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,9917.830000000002,,,
A14,6,Primary (ISCED 1),,,,991.1999999999999,991.1999999999999,,,141.6,,,,165,,,,,,,2736,,219.78,5244.780000000001,863.6999999999999,35.4,1
A15,3,Compulsory lower secondary (ISCED 24),,,,327.00600000000003,327.00600000000003,463.61,395.64,,,,,245.5,,,,,,,696.238,,,2455,73.65,33,1
A16,3,Compulsory upper secondary (ISCED 34),,,,302.826,0,0,163,,,,,243.5,,,,,,,0,1376.4840000000002,132.2399999999999,2218.05,73.05000000000001,32.2,1
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,6,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,3,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,3,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,9917.830000000002,,,
T1,6,Primary (ISCED 1),,,,991.1999999999999,991.1999999999999,,,141.6,,,,165,,,,,,,2736,,219.78,5244.780000000001,863.6999999999999,,
T2,3,Compulsory lower secondary (ISCED 24),,,,327.00600000000003,327.00600000000003,463.61,395.64,,,,,245.5,,,,,,,696.238,,,2455,73.65,,
T3,3,Compulsory upper secondary (ISCED 34),,,,302.826,,,163,,,,,243.5,,,,,,,,1376.4840000000002,132.2399999999999,2218.05,73.05000000000001,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in upper secondary education (ISCED 34),,,,,,,,,,,1,,,,,,,,,,,,,,,
