Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
,Grade,ISCED level,"Number of instruction days 
per school year","Number of instruction days 
per school week","Length of a period / 
lesson in minutes","Reading, writing and literature (L1)",Mathematics,Natural sciences,Social sciences,Language 2 (*),Language 3 (*),Language 4 (*),Language 5 (*),Physical Education and Health,Arts Education,Religion/Ethics/Moral education,ICT,Technology,Practical and vocational skills,Other subjects,Compulsory subjects with flexible timetable,Compulsory options chosen by the students,Compulsory flexible subjects chosen by schools,Total compulsory curriculum,Non-compulsory curriculum,Number of Weeks,Ration period/60 minutes
,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,
A1,1,ISCED 1,180,5,40,240,120,a,96,a,a,a,a,120,48,a,a,a,a,96,a,a,a,720,a,36,0.6666666666666666
A2,2,ISCED 1,180,5,40,240,120,a,96,48,a,a,a,120,48,a,a,a,a,48,a,a,a,720,a,36,0.6666666666666666
A3,3,ISCED 1,180,5,40,192,120,72,72,48,a,a,a,120,48,a,a,a,a,48,a,a,a,720,a,36,0.6666666666666666
A4,4,ISCED 1,180,5,40,192,120,72,120,48,a,a,a,48,48,48,a,a,24,a,a,a,a,720,a,36,0.6666666666666666
A5,5,ISCED 24,180,5,40,144,120,96,72,72,xc:21,a,a,48,48,48,48,a,a,a,a,144,a,840,a,36,0.6666666666666666
A6,6,ISCED 24,180,5,40,144,120,96,72,72,xc:21,a,a,48,48,48,48,a,a,a,a,144,a,840,a,36,0.6666666666666666
A7,7,ISCED 24,180,5,40,120,120,96,72,96,xc:21,a,a,48,48,48,xc:21,48,a,a,a,144,a,840,a,36,0.6666666666666666
A8,8,ISCED 24,180,5,40,120,120,96,48,96,xc:21,a,a,48,48,48,xc:21,48,24,a,a,144,a,840,a,36,0.6666666666666666
A9,9,ISCED 34,180,5,40,120,144,144,96,96,a,a,a,48,48,48,48,a,48,a,a,120,a,960,a,36,0.6666666666666666
A10,10,ISCED 34,180,5,40,120,144,144,144,96,a,a,a,48,48,48,48,a,24,a,a,96,a,960,a,36,0.6666666666666666
A11,11,ISCED 34,180,5,40,120,144,288,96,96,48,a,a,48,xc:21,48,xc:21,a,a,a,a,72,a,960,a,36,0.6666666666666666
A12,12,ISCED 34,180,5,40,120,144,288,48,96,48,a,a,48,xc:21,48,xc:21,a,24,a,a,96,a,960,a,36,0.6666666666666666
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,10080,,,
A14,4,Primary (ISCED 1),,,,864,480,144,384,144,,,,408,192,48,,,24,192,,,,2880,,36,0.6666666666666666
A15,4,Compulsory lower secondary (ISCED 24),,,,528,480,384,264,336,,,,192,192,192,96,96,24,,,576,,3360,,36,0.6666666666666666
A16,4,Compulsory upper secondary (ISCED 34),,,,480,576,864,384,384,96,,,192,96,192,96,0,96,,,384,,3840,,36,0.6666666666666666
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,False,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,4,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,4,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,4,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,10080,,,
T1,4,Primary (ISCED 1),,,,864,480,144,384,144,,,,408,192,48,,,24,192,,,,2880,,,
T2,4,Compulsory lower secondary (ISCED 24),,,,528,480,384,264,336,,,,192,192,192,96,96,24,,,576,,3360,,,
T3,4,Compulsory upper secondary (ISCED 34),,,,480,576,864,384,384,96,,,192,96,192,96,,96,,,384,,3840,,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,0.866,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in upper secondary education (ISCED 34),,,,,,,,,,,0.06,,,,,,,,,,,,,,,
