Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
A1,1,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,60.666666666666664,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,576.3333333333334,a,a,849.3333333333334,a,36.4,0.8333333333333334
A2,2,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,60.666666666666664,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,576.3333333333334,a,a,849.3333333333334,a,36.4,0.8333333333333334
A3,3,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,91,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,546,a,a,849.3333333333334,a,36.4,0.8333333333333334
A4,4,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,91,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,546,a,a,849.3333333333334,a,36.4,0.8333333333333334
A5,5,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,151.66666666666669,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,485.3333333333333,a,a,849.3333333333334,a,36.4,0.8333333333333334
A6,6,ISCED 1,182,5,50,151.66666666666669,xc:20,xc:20,xc:20,151.66666666666669,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,a,485.3333333333333,a,a,849.3333333333334,a,36.4,0.8333333333333334
A7,7,ISCED 24,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,a,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,xc:21,546,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A8,8,ISCED 24,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,60.666666666666664,a,a,xc:20,xc:20,60.666666666666664,xc:23,xc:7,a,xc:21,485.3333333333333,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A9,9,ISCED 34,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,60.666666666666664,xc:22,xc:22,xc:20,a,60.666666666666664,xc:23,a,a,xc:21,485.3333333333333,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A10,10,ISCED 34,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,60.666666666666664,xc:22,xc:22,xc:20,a,60.666666666666664,xc:23,a,a,xc:21,485.3333333333333,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A11,11,ISCED 34,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,60.666666666666664,xc:22,xc:22,xc:20,a,60.666666666666664,xc:23,a,a,xc:21,485.3333333333333,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A12,12,ISCED 34,182,5,50,121.33333333333333,xc:20,xc:20,xc:20,121.33333333333333,60.666666666666664,xc:22,xc:22,xc:20,a,60.666666666666664,xc:23,a,a,xc:21,485.3333333333333,xc:20,xc:20,849.3333333333333,a,36.4,0.8333333333333334
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,10192,,,
A14,6,Primary (ISCED 1),,,,910.0000000000002,,,,606.6666666666667,,,,,,364,,,,,3215.333333333334,,,5096,,36.4,0.8333333333333334
A15,2,Compulsory lower secondary (ISCED 24),,,,242.66666666666666,,,,242.66666666666666,60.666666666666664,,,,,121.33333333333333,,,,,1031.3333333333333,,,1698.6666666666665,,36.4,0.8333333333333334
A16,4,Compulsory upper secondary (ISCED 34),,,,485.3333333333333,,,,485.3333333333333,242.66666666666666,,,,,242.66666666666666,,,,,1941.3333333333333,,,3397.333333333333,,36.4,0.8333333333333334
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,6,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,2,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,4,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,10192,,,
T1,6,Primary (ISCED 1),,,,910.0000000000002,,,,606.6666666666667,,,,,,364,,,,,3215.333333333334,,,5096,,,
T2,2,Compulsory lower secondary (ISCED 24),,,,242.66666666666666,,,,242.66666666666666,60.666666666666664,,,,,121.33333333333333,,,,,1031.3333333333333,,,1698.6666666666665,,,
T3,4,Compulsory upper secondary (ISCED 34),,,,485.3333333333333,,,,485.3333333333333,242.66666666666666,,,,,242.66666666666666,,,,,1941.3333333333333,,,3397.333333333333,,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in upper secondary education (ISCED 34),,,,,,,,,,,1,,,,,,,,,,,,,,,
