Ripartizione_geografica;WLE_200_mean;ES;WLE_200_sd;ES_SD;Percentile5;Percentile25;Percentile75;Percentile95;GRADO;MATERIA;Ordinatore;FASCIA_1;FASCIA_2;FASCIA_3;FASCIA_4;FASCIA_5;FASCIA_6;LIVELLO_1;LIVELLO_2;LIVELLO_3;LIVELLO_4;LIVELLO_5;Significatività;Perc._Devianza_tra_scuole_su_Devianza_Totale;Perc._Devianza_tra_classi_su_Devianza_Totale;Perc._Devianza_dentro_le_classi_su_Devianza_Totale;Anno_new
Abruzzo;188,126553009881;3,3114546726143;26,2106463953287;1,23604030192606;148,688459043018;171,75596746494;201,735085593984;239,479142221572;10 Istituti tecnici;Matematica;18; ; ; ; ; ; ;16,5135506106113;38,1172390791228;29,8394757921983;9,78488922336627;5,74484529470118;NS; ; ; ;2024-2025
Abruzzo;232,027450194597;6,39922742795569;30,1735716535565;2,30765680984236;185,009467912973;209,700119919485;254,021069338694;277,569140445559;10 Licei scientifici;Matematica;18; ; ; ; ; ; ;,568181818181821;8,83171779910914;18,8590093481399;27,1852845222412;44,5558065123285;NS; ; ; ;2024-2025
Abruzzo;199,930396647924;2,43776180382441;40,8237404176467;1,10156023776477;141,275931219821;170,376177453492;228,082602555032;264,380982170183;2;Matematica;18;4,45334959514585;22,4044471992099;19,0004620048102;32,1904226207996;17,3544842235895;4,59683435644483; ; ; ; ; ;S+; ; ; ;2024-2025
Abruzzo;195,661518223237;3,51526734262752;44,4968463924031;1,67637149010522;117,438519861394;166,000175878841;223,724789504529;268,070896571666;5;Matematica;18;10,7993070853309;18,9224699391179;22,7765492812429;23,3406449050705;17,5957970545985;6,56523173463964; ; ; ; ; ;NS; ; ; ;2024-2025
Basilicata;212,101352933595;4,00118592811219;53,8592795419124;2,01626347665111;121,555401982952;179,94945542812;249,410550728964;315,075462573345;5;Inglese L;23; ; ; ; ; ; ;13,5918300448298;86,40816995517; ; ; ;NS; ; ; ;2024-2025
Basilicata;208,234085120646;2,6964245001664;47,3891030209104;1,28632763276631;136,976183139446;175,370623513638;243,00513818388;306,327157581469;5;Inglese R;23; ; ; ; ; ; ;10,9291052921381;89,0708947078617; ; ; ;NS; ; ; ;2024-2025
Basilicata;193,150958314354;6,09183813765838;39,6534413257423;2,76019880565502;127,131600196995;166,961766940989;221,212749623339;253,598608219;10;Italiano;23; ; ; ; ; ; ;15,6803903777971;26,0695970396014;29,1845428920052;20,9014426824014;8,16402700819539;NS; ; ; ;2024-2025
Basilicata;193,186845844313;4,55518916046311;35,2714325692324;1,94638697646901;134,094849703815;173,974107864019;215,535854600417;238,432648176521;10 Altri licei;Italiano;23; ; ; ; ; ; ;10,9869846475808;22,9021816595677;41,8555726111507;20,9548842430931;3,30037683860773;NS; ; ; ;2024-2025
Basilicata;153,46936583617;7,29063023299451;30,7088699342204;3,26126538147604;99,3989529311476;129,483302691064;174,423318494722;201,821725774244;10 Istituti professionali;Italiano;23; ; ; ; ; ; ;50,1149425287356;34,0229885057471;15,8620689655172;0;0;NS; ; ; ;2024-2025
Basilicata;182,951640390577;5,44977381805411;27,9185696497808;2,12890806087713;133,004512322185;165,517264363985;200,06962884581;227,757321063719;10 Istituti tecnici;Italiano;23; ; ; ; ; ; ;14,8264264264265;39,6318318318319;33,2552552552553;10,6348348348349;1,65165165165165;NS; ; ; ;2024-2025
Basilicata;219,205199721122;3,39274128082985;33,8005075657329;1,33225367877684;161,151297078615;196,990468855555;240,809632799393;277,349451904146;10 Licei scientifici classici e linguistici;Italiano;23; ; ; ; ; ; ;2,70423683983514;13,5223970798862;26,2121508441074;38,3558278743009;19,2053873618702;NS; ; ; ;2024-2025
Basilicata;209,180673338803;2,71896518568564;45,151042654433;1,26321350588776;146,797018226731;179,040737326336;241,640478728162;307,094643482307;2;Italiano;23;4,47262198864486;16,2176532192947;19,4587703164024;29,2827836641099;23,9658219736969;6,60234883785163; ; ; ; ; ;S+; ; ; ;2024-2025
Basilicata;199,47024211775;2,46460738591878;37,8437642952909;1,07350940260073;133,817561995727;174,439929862026;227,606965890005;254,338730669004;5;Italiano;23;4,3329085119216;14,9984858506523;29,3696070561002;32,2599508847438;14,7841482891783;4,25489940740352; ; ; ; ; ;NS; ; ; ;2024-2025
Basilicata;192,546307990835;6,60650687646392;38,0634105357273;2,93736653778592;140,808636287245;164,687329087336;218,708867138773;265,567347715076;10;Matematica;23; ; ; ; ; ; ;24,2729672970852;29,2020363888077;18,0424736560787;14,2259705254475;14,256552132581;NS; ; ; ;2024-2025
Basilicata;185,860605048623;4,10227624329924;27,3223488977799;1,57286064187242;147,984409289843;166,103554573398;201,547172016713;233,534548712382;10 Altri licei;Matematica;23; ; ; ; ; ; ;19,7553591645718;37,2000163110063;26,6692806226035;12,0250055054237;4,35033839639486;NS; ; ; ;2024-2025
Basilicata;163,71439644042;4,44970652486077;22,0702022913171;1,63377064968548;130,713306461106;148,688459043018;179,373500073433;206,123866235046;10 Istituti professionali;Matematica;23; ; ; ; ; ; ;53,5353535353536;35,3535353535354;7,07070707070708;4,04040404040405;0;NS; ; ; ;2024-2025
Basilicata;182,322982458083;8,4066629933149;32,5199834661002;3,5504065620573;136,302454883102;160,331668434139;193,696346068296;242,153821208008;10 Istituti tecnici;Matematica;23; ; ; ; ; ; ;31,7335344394169;34,8720462543993;14,9670688788336;11,0940170940171;7,33333333333335;NS; ; ; ;2024-2025
Basilicata;231,384976835779;4,45035191109088;33,472535713826;1,69266526393867;178,079037655267;206,49246726489;254,492216597289;293,469340929195;10 Licei scientifici;Matematica;23; ; ; ; ; ; ;1,32404181184669;9,31956471613035;18,8727838696454;27,2185962799754;43,2650133224021;NS; ; ; ;2024-2025
Basilicata;207,075777928504;4,22488209798896;42,5331696739304;1,9147576674788;141,275931219821;175,757040842993;235,515952876854;299,107300732041;2;Matematica;23;3,83193233101116;17,5654518068766;21,1672566511618;30,0902226127112;19,2884999830235;8,05663661521547; ; ; ; ; ;S+; ; ; ;2024-2025
Basilicata;196,441763223581;3,60402313072425;43,2654539234172;1,69138038625332;124,478333367592;170,329567602645;223,724789504529;268,070896571666;5;Matematica;23;10,0495057465314;18,5462341866473;23,3050961507909;23,8593116742461;18,4655256328972;5,77432660888719; ; ; ; ; ;NS; ; ; ;2024-2025
Calabria;202,431679159347;5,28265221045542;56,3474647169588;2,78708343899111;114,416753532314;166,66687607139;233,977675145947;315,075462573345;5;Inglese L;24; ; ; ; ; ; ;19,6441602823662;80,3558397176342; ; ; ;S-; ; ; ;2024-2025
Calabria;201,75021209348;4,45720805908087;47,686307365516;2,16696927694483;130,202873950361;167,542349229083;233,611315692112;306,327157581469;5;Inglese R;24; ; ; ; ; ; ;13,9791709583233;86,0208290416772; ; ; ;NS; ; ; ;2024-2025
Calabria;184,003128106723;4,58033490987256;37,1538603952483;2,05819540237084;121,973683715817;157,646524934069;209,271636944088;240,821187802696;10;Italiano;24; ; ; ; ; ; ;20,199726755808;28,6879797476773;31,2170340150947;16,137126395581;3,75813308583862;S-; ; ; ;2024-2025
Calabria;182,912905073238;4,90867798426884;32,0680333842135;2,05531566624484;127,981767435351;159,350716222522;203,65144573816;234,017381241086;10 Altri licei;Italiano;24; ; ; ; ; ; ;15,4383116883117;36,6450216450217;29,6266233766235;16,5854978354979;1,70454545454546;S-; ; ; ;2024-2025
Calabria;146,827995004013;6,8685623754422;32,4387354643815;3,22844483855203;107,204911906442;124,969843256584;166,961766940989;206,663280651468;10 Istituti professionali;Italiano;24; ; ; ; ; ; ;61,9927536231884;25,3623188405797;9,74637681159421;1,44927536231884;1,44927536231884;NS; ; ; ;2024-2025
Calabria;177,459629523319;4,96005853533489;30,7304944613416;2,0640574954128;127,131600196995;156,269579038133;197,072782278531;227,72096590569;10 Istituti tecnici;Italiano;24; ; ; ; ; ; ;20,9072340365444;38,6745107176142;31,1572340365444;6,92476489028214;2,33625631901494;NS; ; ; ;2024-2025
Calabria;202,663772694173;2,73862004765746;32,4545535519624;1,09592678432398;151,087630492659;183,525330694495;222,038829312012;251,453733690366;10 Licei scientifici classici e linguistici;Italiano;24; ; ; ; ; ; ;6,06073666519622;19,961516708039;39,5790705126782;28,0862485311878;6,3124275828988;S-; ; ; ;2024-2025
Calabria;197,713532369358;5,24401066955566;46,653585709174;2,5473456776137;134,596176628637;168,620048719555;225,537728092785;307,094643482307;2;Italiano;24;7,93401770121788;23,1436134502471;21,9542231447402;25,3856705319351;15,9235586051363;5,65891656672372; ; ; ; ; ;NS; ; ; ;2024-2025
Calabria;187,984160324128;3,01075396673731;39,7689431065704;1,3847987520486;120,581839136457;160,325734887101;214,654803270714;243,882605164103;5;Italiano;24;8,47986099115906;22,7319004457656;28,987668972878;25,3255561765639;11,5156577807486;2,95935563288505; ; ; ; ; ;S-; ; ; ;2024-2025
Calabria;182,660029349506;3,8269340841902;30,9540107482425;1,57538855084313;136,435067268769;160,185655758404;201,793304712624;234,235364548918;10;Matematica;24; ; ; ; ; ; ;29,9179561437662;29,9417616309628;22,5219546897362;13,1065805697138;4,51174696582025;S-; ; ; ;2024-2025
Calabria;177,322862203177;3,47889209906262;25,43929204852;1,317683486016;140,411968900427;160,854856092719;194,444685550574;219,421432083473;10 Altri licei;Matematica;24; ; ; ; ; ; ;30,9523339504052;35,9701934020074;23,1247550786638;8,69136142013087;1,26135614879301;S-; ; ; ;2024-2025
Calabria;157,240449150995;4,20681689996498;23,2553538671321;1,61783023782531;127,567878590917;143,861020562031;170,706455960681;199,51795364634;10 Istituti professionali;Matematica;24; ; ; ; ; ; ;70,6912442396315;20,1182795698925;7,85714285714286;0;1,33333333333333;NS; ; ; ;2024-2025
Calabria;179,958421653292;5,05534575998162;27,7128002962171;1,98383241796546;136,907626754521;158,18811532352;198,387927659113;228,782932018042;10 Istituti tecnici;Matematica;24; ; ; ; ; ; ;30,8873211446741;32,6778616852146;22,6710386857446;11,3887784843667;2,375;S-; ; ; ;2024-2025
Calabria;204,059294687392;2,90284521426901;28,9939576934768;1,09420687407022;160,749193828216;185,009467912973;223,40897313916;256,14508589398;10 Licei scientifici;Matematica;24; ; ; ; ; ; ;6,27092119206245;26,5574616362258;29,5775369574058;26,0510314162148;11,5430487980908;S-; ; ; ;2024-2025
Calabria;188,258071444155;4,78139507810917;40,659733040988;2,22208203850543;127,200660068803;159,341027279078;210,217486643526;264,380982170183;2;Matematica;24;8,47759261865534;29,2596831380009;22,961060891337;25,2116841933225;10,9010135977572;3,1889655609266; ; ; ; ; ;NS; ; ; ;2024-2025
Calabria;183,326579785829;3,48892159731114;41,7969219131464;1,66590657388905;117,438519861394;152,305214356303;213,048433107002;249,223071586462;5;Matematica;24;14,3811119285884;25,7258914108326;23,0816004137033;21,5279001611547;12,5751558368881;2,70834024883352; ; ; ; ; ;NS; ; ; ;2024-2025
Campania;206,083571645445;3,75804077095419;52,4608879660795;1,89608420240509;114,416753532314;173,19803904915;236,815089334837;315,075462573345;5;Inglese L;20; ; ; ; ; ; ;17,4973044662666;82,5026955337334; ; ; ;NS; ; ; ;2024-2025
Campania;206,97341866497;3,19249879596843;47,9077193188072;1,53594690727366;133,398195874248;173,045587731209;243,00513818388;306,327157581469;5;Inglese R;20; ; ; ; ; ; ;11,7267969248603;88,2732030751397; ; ; ;NS; ; ; ;2024-2025
Campania;189,334986105047;3,73223434377032;38,330129569462;1,67928192130607;125,453329692806;164,269771445468;215,778169052974;248,438441451424;10;Italiano;20; ; ; ; ; ; ;17,9563553211346;28,0800537331015;28,8062854191495;18,5314683717548;6,6258371548596;NS; ; ; ;2024-2025
Campania;186,527266861874;2,8007552120714;30,1982020488584;1,12692375263234;137,124758756369;166,961766940989;206,943102261613;232,690351313882;10 Altri licei;Italiano;20; ; ; ; ; ; ;15,7246122671655;31,8778738991505;33,6784610188866;16,7959758917206;1,92307692307692;S-; ; ; ;2024-2025
Campania;155,667811394812;5,04546869356984;34,328113633808;2,36933830437317;100,943309579299;127,131600196995;178,912119185363;214,124496526696;10 Istituti professionali;Italiano;20; ; ; ; ; ; ;51,724109224109;29,291858934716;14,4205397776826;3,96825396825396;,595238095238094;NS; ; ; ;2024-2025
Campania;177,781188708736;2,87975117217784;30,0494535819188;1,18394179054447;130,802116084119;156,657382099661;196,990468855555;229,900405429169;10 Istituti tecnici;Italiano;20; ; ; ; ; ; ;19,9252221040147;44,222256277452;24,4526955222583;9,44434119961406;1,95548489666137;S-; ; ; ;2024-2025
Campania;212,550858554586;2,49241930970377;33,0980248605478;,9835370270634;157,646524934069;192,480873886487;233,622668389235;265,589663310014;10 Licei scientifici classici e linguistici;Italiano;20; ; ; ; ; ; ;3,32336661562311;14,9324281450859;35,881624139727;31,5981830480357;14,2643980515282;NS; ; ; ;2024-2025
Campania;197,780819271518;3,05631086145507;47,7266296293025;1,50136339211569;120,657883603675;168,620048719555;225,537728092785;307,094643482307;2;Italiano;20;10,7908740170488;21,2383447401047;17,4604374669412;27,6239115746348;17,4078185730328;5,47861362823844; ; ; ; ; ;NS; ; ; ;2024-2025
Campania;191,916805785792;2,50135861692237;39,282296515102;1,13166501979703;127,504240686636;165,092165657991;220,839828218601;254,338730669004;5;Italiano;20;6,89669940541846;19,2508956251118;34,5706496088586;22,1927066176041;13,473583884325;3,61546485868228; ; ; ; ; ;NS; ; ; ;2024-2025
Campania;186,558209098219;3,65617263483099;33,0459484200515;1,53878740205625;140,808636287245;163,43977241577;205,647942471926;247,15929283272;10;Matematica;20; ; ; ; ; ; ;25,4669894005551;31,5783363263652;22,5973344227591;11,5825337371918;8,77480611312913;NS; ; ; ;2024-2025
Campania;181,345331304953;3,35978383561232;25,7051912827324;1,26493604057944;145,90072224805;162,919480435997;194,86920906163;228,209472373598;10 Altri licei;Matematica;20; ; ; ; ; ; ;25,55129539278;38,9077479046324;23,7849726156243;8,36802395282813;3,3879601341349;NS; ; ; ;2024-2025
Campania;161,574623168385;3,7474909734502;22,9808595791935;1,41330909615343;127,672439755698;148,143510136256;173,029727407746;202,73084360261;10 Istituti professionali;Matematica;20; ; ; ; ; ; ;52,8892897936678;35,4964120194536;9,11696619645932;2,49733199041956;0;NS; ; ; ;2024-2025
Campania;180,320490496492;2,97040335751479;26,408877953165;1,13675758797681;143,861020562031;162,27621334053;196,444034481248;228,189324845465;10 Istituti tecnici;Matematica;20; ; ; ; ; ; ;27,3838286134114;36,9359391364838;23,8230110280928;9,04074323538939;2,81647798662319;S-; ; ; ;2024-2025
Campania;215,499213705205;4,18793630048606;32,6492283082214;1,63009788073934;163,43977241577;192,53709791443;239,901916358396;276,010366374291;10 Licei scientifici;Matematica;20; ; ; ; ; ; ;5,5315165536448;14,7733375400269;28,6547295941291;23,9383237549761;27,1020925572231;NS; ; ; ;2024-2025
Campania;190,782946257445;3,03068267295152;42,6639920162344;1,43318229718655;127,200660068803;159,341027279078;214,84461488586;264,380982170183;2;Matematica;20;9,01511409794749;26,0572647189233;21,9957288548859;26,3862577120995;12,2779204194462;4,26771419669823; ; ; ; ; ;NS; ; ; ;2024-2025
Campania;189,105278077773;2,95106681730471;41,9819072122454;1,3904593594129;124,478333367592;157,019881695964;218,532597204357;257,767146067342;5;Matematica;20;11,3418947716441;23,8266714726755;23,7166747946303;21,7550835879491;15,4489633430243;3,91071203007729; ; ; ; ; ;NS; ; ; ;2024-2025
Centro;222,694262011638;2,64509171309954;53,7177086486235;1,29910711416683;136,124247890995;187,014125050916;269,412336477759;315,075462573345;5;Inglese L;12; ; ; ; ; ; ;10,2606436054613;89,7393563945381; ; ; ;S+;15,5395272183319;22,7736585834944;61,6868141981737;2024-2025
Centro;214,563930611204;1,76495520115987;45,9610969324064;,816865437232307;143,252068577259;180,342335580834;243,00513818388;306,327157581469;5;Inglese R;12; ; ; ; ; ; ;7,3144327300962;92,6855672699035; ; ; ;NS;10,6033998844346;13,736713471184;75,6598866443813;2024-2025
Centro;195,733266072626;2,35362540372124;37,9523360487019;1,03639253910272;133,004512322185;170,777912880235;220,878063515996;256,307892472886;10;Italiano;12; ; ; ; ; ; ;12,9041251752025;24,7447178454384;31,7350342346122;21,9848176981815;8,63130504656484;NS; ; ; ;2024-2025
Centro;194,93388108416;1,59512564451626;30,31502200773;,629042771757046;144,019159959923;174,432506729619;216,205653614353;244,449302200862;10 Altri licei;Italiano;12; ; ; ; ; ; ;8,16860640489181;27,5390901063999;38,440614975708;21,2444681918649;4,60722032113509;NS; ; ; ;2024-2025
Centro;159,346380248479;3,04036223226912;31,9842985370835;1,36214281228631;102,523756577059;138,61667494043;179,077793134999;210,100562474723;10 Istituti professionali;Italiano;12; ; ; ; ; ; ;40,6001092479937;38,1335162926118;18,0354816503072;2,92570778005617;,305185029031236;NS; ; ; ;2024-2025
Centro;184,429898382;1,77871383183663;32,9213381696666;,751500300778973;129,616163269968;164,269771445468;206,533522988276;233,562768007014;10 Istituti tecnici;Italiano;12; ; ; ; ; ; ;16,5199996772112;32,815296095826;34,9854312437596;13,0884626345016;2,59081034870203;NS; ; ; ;2024-2025
Centro;215,037283503407;2,70584304765991;33,8176462230684;1,07304369599812;159,350716222522;193,47154313305;235,976024976969;267,004527920465;10 Licei scientifici classici e linguistici;Italiano;12; ; ; ; ; ; ;3,67730902566819;14,0630366607784;31,2102254298647;34,1565194067456;16,8929094769427;NS; ; ; ;2024-2025
Centro;200,736330347388;1,92577626764132;47,7718668135018;,939461412355336;120,657883603675;168,620048719555;225,537728092785;307,094643482307;2;Italiano;12;9,24475245597383;20,0658292279586;17,5397685071384;28,9570593709962;18,2567551186658;5,93583531926855; ; ; ; ; ;NS;11,628299727565;7,20604598018554;81,1656542922495;2024-2025
Centro;201,414931113481;1,51705835665769;39,24407992685;,669643305974931;139,673117740438;174,439929862026;227,606965890005;267,762169496922;5;Italiano;12;3,33207728183786;16,264850477972;29,582262792136;28,8301949616457;15,9081144879043;6,08249999850251; ; ; ; ; ;S+;11,3598581155249;5,69201321923709;82,948128665238;2024-2025
Centro;196,577602902182;2,56866884179364;35,4294947400549;1,09049475157797;145,103233002979;171,37231668855;218,72769064111;263,185688744122;10;Matematica;12; ; ; ; ; ; ;18,0479062392199;26,7123649090594;25,0839271730569;16,6175465521929;13,5382551264706;NS; ; ; ;2024-2025
Centro;189,922139504338;2,17763273061697;27,8976572339259;,834604468267794;148,624746304453;171,202606902344;206,128949649049;239,581331506548;10 Altri licei;Matematica;12; ; ; ; ; ; ;16,2842231843297;36,0389218238125;28,2097516053577;14,1131629576564;5,35394042884345;NS; ; ; ;2024-2025
Centro;164,301988129474;2,4901677494308;24,2900329722108;,957461339633312;128,147649763124;148,688459043018;177,073381156031;205,57094141895;10 Istituti professionali;Matematica;12; ; ; ; ; ; ;53,178666617306;32,0988915458897;11,1109000355815;2,52214026514737;1,08940153607556;NS; ; ; ;2024-2025
Centro;193,567561438785;3,10313289461189;30,6934630106018;1,2356828837128;148,314756715246;171,75596746494;211,887204990517;246,71187588353;10 Istituti tecnici;Matematica;12; ; ; ; ; ; ;17,1433771514832;27,833203352711;30,1756223107286;16,0581922969191;8,78960488815891;NS; ; ; ;2024-2025
Centro;224,115910863382;4,09233424042661;33,916591891323;1,59199190571409;167,218581786304;201,547172016713;246,696514198158;291,851888341504;10 Licei scientifici;Matematica;12; ; ; ; ; ; ;3,43680040060784;11,3574106633612;23,0877570549233;27,379178716518;34,7388531645892;NS; ; ; ;2024-2025
Centro;197,933466944856;1,82440414241875;41,8584430452441;,8389826291735;134,528897760149;170,376177453492;223,175963415266;264,380982170183;2;Matematica;12;5,99198960179431;22,2876353986506;22,4387550184432;29,0173784165094;15,7340898257095;4,53015173889373; ; ; ; ; ;NS;13,6108225392065;8,80853300024257;77,580644460551;2024-2025
Centro;196,264681570154;1,98655186264533;42,348758623271;,922782123812361;130,861474536937;166,000175878841;223,724789504529;268,070896571666;5;Matematica;12;8,56831689703645;21,4718582087711;22,9820307758925;22,5806968699534;18,8348894920555;5,56220775629018; ; ; ; ; ;NS;16,1908363644314;7,70355045199414;76,1056131835745;2024-2025
Emilia-Romagna;225,404245727459;2,75847302371006;54,6604667168077;1,3583896468006;134,946339712765;187,014125050916;271,468797547862;315,075462573345;5;Inglese L;11; ; ; ; ; ; ;10,0192011618797;89,9807988381199; ; ; ;S+; ; ; ;2024-2025
Emilia-Romagna;210,004355903964;2,40233192363728;45,8883668436697;1,12297519084551;143,252068577259;175,370623513638;242,703861351854;306,327157581469;5;Inglese R;11; ; ; ; ; ; ;8,3919724484623;91,6080275515373; ; ; ;NS; ; ; ;2024-2025
Emilia-Romagna;195,977792301695;4,8130766751324;39,3623161627219;2,15704731978888;127,131600196995;173,898372513359;220,872946587625;256,637211002244;10;Italiano;11; ; ; ; ; ; ;15,0226315355234;21,449399845391;32,7124887931066;21,9147119839608;8,90076784201773;NS; ; ; ;2024-2025
Emilia-Romagna;207,166425716926;4,80860374927768;28,5119616606545;1,78390964394865;150,708138744583;192,480873886487;222,287969542234;253,598608219;10 Altri licei;Italiano;11; ; ; ; ; ; ;5,00213652387567;12,8483286060926;46,5373183137159;27,8588825980132;7,75333395830293;NS; ; ; ;2024-2025
Emilia-Romagna;160,173968624952;5,34027664234903;31,743714951621;2,37736936800324;107,204911906442;138,61667494043;181,418842697817;208,954532205012;10 Istituti professionali;Italiano;11; ; ; ; ; ; ;41,0149200393103;37,6473391107537;18,1576282795795;3,18011257035647;0;NS; ; ; ;2024-2025
Emilia-Romagna;193,530818556762;4,24458519483125;34,3189574984342;1,7874225456176;127,131600196995;175,396817577577;216,205653614353;243,262419772018;10 Istituti tecnici;Italiano;11; ; ; ; ; ; ;12,4943631394168;24,7372442487295;36,6698598405608;21,2204811691703;4,87805160212283;NS; ; ; ;2024-2025
Emilia-Romagna;219,632591845405;4,41996034803526;34,4253883181114;1,74988457871815;159,350716222522;198,502116922294;240,699145773765;277,90451259422;10 Licei scientifici classici e linguistici;Italiano;11; ; ; ; ; ; ;3,8674224141896;10,0426074253889;31,7132879712388;33,5607613236607;20,8159208655225;NS; ; ; ;2024-2025
Emilia-Romagna;193,527108122275;2,2233066077412;44,9133296137429;1,071065625482;120,657883603675;157,985697544972;225,537728092785;263,821495944638;2;Italiano;11;10,5278640508972;23,362545389634;18,7335362227532;29,357585510884;14,0535728840498;3,96489594178179; ; ; ; ; ;NS; ; ; ;2024-2025
Emilia-Romagna;194,718051680092;2,70939151911291;40,3911779076625;1,23399079073598;127,504240686636;165,092165657991;220,839828218601;255,857125184202;5;Italiano;11;6,05841051450463;20,0456604311983;29,4164256424155;25,4966632202063;14,5283814622381;4,45445872943692; ; ; ; ; ;NS; ; ; ;2024-2025
Emilia-Romagna;199,795678462972;5,04108523463543;36,5926895089041;2,15738751316862;145,874581683618;172,977488236715;224,413209403942;264,545352470745;10;Matematica;11; ; ; ; ; ; ;16,2816600222202;25,8477584219415;23,2276213998009;18,3861133747918;16,2568467812459;NS; ; ; ;2024-2025
Emilia-Romagna;194,083911866451;2,17219984469315;26,6726626133714;,805263835950941;157,60154627793;174,980891059773;209,933894821881;241,176494010006;10 Altri licei;Matematica;11; ; ; ; ; ; ;10,3273180978596;33,6306155157435;33,3429703224106;16,5512668147233;6,14782924926263;NS; ; ; ;2024-2025
Emilia-Romagna;165,422369611941;2,6214740240122;22,7237905746859;,971602959326924;130,713306461106;150,984487704621;179,109216771896;204,440578915761;10 Istituti professionali;Matematica;11; ; ; ; ; ; ;51,0496485496486;36,43861993862;8,57741807741808;3,45812295812296;,476190476190477;NS; ; ; ;2024-2025
Emilia-Romagna;204,846455838509;5,83123462772166;32,7224246621422;2,33060689659555;160,329074675299;179,373500073433;227,113270069209;263,945502984127;10 Istituti tecnici;Matematica;11; ; ; ; ; ; ;7,49253310020086;26,1505532844873;30,974124909329;17,9496921424851;17,4330965634981;NS; ; ; ;2024-2025
