Ripartizione_geografica;WLE_200_mean;ES;WLE_200_sd;ES_SD;Percentile5;Percentile25;Percentile75;Percentile95;GRADO;MATERIA;Ordinatore;FASCIA_1;FASCIA_2;FASCIA_3;FASCIA_4;FASCIA_5;FASCIA_6;LIVELLO_1;LIVELLO_2;LIVELLO_3;LIVELLO_4;LIVELLO_5;Significatività;Perc._Devianza_tra_scuole_su_Devianza_Totale;Perc._Devianza_tra_classi_su_Devianza_Totale;Perc._Devianza_dentro_le_classi_su_Devianza_Totale;Anno_new
Calabria;206,827803572382;3,6298742470958;41,8764336683322;1,63332257235835;140,65667672131;177,116546429112;235,012532214471;298,255524391201;5;Inglese R;24; ; ; ; ; ; ;6,80158057737267;93,1984194226273; ; ; ;NS; ; ; ;2023-2024
Calabria;183,501177229593;4,67078885620597;39,1236747858365;2,15670441854382;120,798575425276;152,843471088136;210,903178961265;252,249743874934;10;Italiano;24; ; ; ; ; ; ;25,9237400339468;25,9857179262925;25,8001433055702;16,0800258338692;6,21037290032188;S-; ; ; ;2023-2024
Calabria;187,151274275228;8,48869464559972;30,4801480484421;3,4257293876706;136,794737556532;166,680896052029;210,903178961265;234,673495748059;10 Altri licei;Italiano;24; ; ; ; ; ; ;16,2996632996633;30,0303030303031;32,5656565656566;19,6228956228957;1,48148148148148;NS; ; ; ;2023-2024
Calabria;148,877667822937;4,35339130647843;30,3584356150108;1,96586016006193;106,279844065234;128,201934679477;172,116824292793;200,447899459474;10 Istituti professionali;Italiano;24; ; ; ; ; ; ;61,1278866061475;27,3303604607952;9,13595583160801;2,40579710144928;0;S-; ; ; ;2023-2024
Calabria;170,761076655358;2,6665230730994;33,4567175815852;1,18030043970111;117,574520328566;146,719195206867;194,464642942154;231,126756089319;10 Istituti tecnici;Italiano;24; ; ; ; ; ; ;36,0629351155668;32,3748259537734;21,5728715728716;7,14336345915295;2,84600389863548;S-; ; ; ;2023-2024
Calabria;205,127036489284;4,7432814976235;34,9088004555256;1,95674804831285;147,341379112376;182,605726965458;230,431103320614;261,81336935512;10 Licei scientifici classici e linguistici;Italiano;24; ; ; ; ; ; ;8,00353908361591;19,340043880685;33,1219992111695;26,853108685587;12,6813091389422;NS; ; ; ;2023-2024
Calabria;192,134977434588;4,87390750772246;52,6873027006458;2,552272548102;114,59039593795;157,772625042692;231,394502284238;297,848914475126;2;Italiano;24;13,7226358822721;23,0571759342228;15,4514106391029;20,057521864997;20,392622202514;7,31863347689089; ; ; ; ; ;NS; ; ; ;2023-2024
Calabria;187,490983286633;2,80922257403215;36,6623042408509;1,24224093081498;128,249962742967;161,843817038805;212,943021828764;245,268579917255;5;Italiano;24;5,55955039667243;27,8448991820766;29,1549239869695;24,8349112962685;10,8356565176358;1,77005862037623; ; ; ; ; ;S-; ; ; ;2023-2024
Calabria;184,155656491217;3,46192656080334;32,3818554511338;1,45169768455473;140,361604401921;162,480242417656;202,210725358804;241,372887958001;10;Matematica;24; ; ; ; ; ; ;27,8736393936616;32,0705360246962;21,7211643245398;11,7955529015941;6,53910735550739;S-; ; ; ;2023-2024
Calabria;180,768120269946;3,91456865420284;26,8545607867668;1,50880119743224;140,361604401921;164,693763521723;196,961550894208;224,475572749352;10 Altri licei;Matematica;24; ; ; ; ; ; ;23,6961077158444;40,836345165366;22,8916728577684;10,3047488199564;2,27112544106489;NS; ; ; ;2023-2024
Calabria;161,312064100114;2,43623082004986;19,9845071396569;,857495263659094;130,713306461106;148,688459043018;174,08610807307;194,86920906163;10 Istituti professionali;Matematica;24; ; ; ; ; ; ;56,7487563991113;31,9420699314208;10,6841736694678;,625;0;NS; ; ; ;2023-2024
Calabria;179,215015943573;3,89756262405983;27,5033794844916;1,52685900545195;140,361604401921;162,480242417656;193,978038279484;228,711331892066;10 Istituti tecnici;Matematica;24; ; ; ; ; ; ;29,9396699998815;37,8108370995102;19,0581236729417;10,3672111312765;2,82415809639041;S-; ; ; ;2023-2024
Calabria;205,997652654924;5,72021916441612;35,3829542122739;2,37071079945814;150,046209806001;182,715613374732;228,711331892066;274,350226760925;10 Licei scientifici;Matematica;24; ; ; ; ; ; ;13,1965215647664;17,1726085877209;29,8356222218009;21,2137306517985;18,5815169739129;S-; ; ; ;2023-2024
Calabria;187,254877709026;3,84083392728467;42,2631203733149;1,82469271853789;118,593916920637;158,523858606503;213,226150656443;262,127406235376;2;Matematica;24;11,5998098121777;25,1414790713814;26,1160677359339;22,3057892956623;11,9094237956903;2,92743028915476; ; ; ; ; ;NS; ; ; ;2023-2024
Calabria;186,319147067669;2,45563305336593;33,7384564345859;1,04495438172705;134,636430563956;161,876878954234;212,055725752796;243,250689887907;5;Matematica;24;7,11318752382789;32,43381485513;23,7785156132301;25,3961608076535;10,5842961425016;,694025057656839; ; ; ; ; ;S-; ; ; ;2023-2024
Campania;209,370739774943;3,36311123575007;51,5657432211634;1,66902898550491;133,483567486256;170,508813134677;240,567958816589;317,282464832082;5;Inglese L;20; ; ; ; ; ; ;16,5367016947601;83,4632983052408; ; ; ;NS; ; ; ;2023-2024
Campania;208,646155635259;2,07196544924854;40,1667866519529;,90909833071192;146,310905819145;182,199453730125;235,012532214471;298,255524391201;5;Inglese R;20; ; ; ; ; ; ;6,63978977113023;93,3602102288703; ; ; ;NS; ; ; ;2023-2024
Campania;185,265519791897;3,75138555340755;37,3109977539596;1,68349888635017;124,983864959026;159,038689699543;210,790862353552;244,894967688906;10;Italiano;20; ; ; ; ; ; ;21,7470696915258;25,9150678617817;29,9513517652803;18,0163219253984;4,37018875601407;S-; ; ; ;2023-2024
Campania;183,219481455214;3,70184388705701;32,2991028627005;1,55427372323581;130,969157631471;162,645642052298;205,884363673659;236,360855341044;10 Altri licei;Italiano;20; ; ; ; ; ; ;19,4399574728144;28,813648336946;35,6537088537561;13,3492264064115;2,7434589300715;S-; ; ; ;2023-2024
Campania;154,44580348168;4,93566725870631;28,3435007301818;2,11438740062808;111,685752855501;133,922489890555;175,660597245886;197,867424188994;10 Istituti professionali;Italiano;20; ; ; ; ; ; ;51,3019459481916;33,4443145757188;13,2434012906363;2,0103381854534;0;NS; ; ; ;2023-2024
Campania;174,253414075925;2,68704342158072;32,3705429465009;1,15813457839952;122,081195184201;150,262866431412;195,777466070173;223,85515091501;10 Istituti tecnici;Italiano;20; ; ; ; ; ; ;26,913739529038;33,8821431877285;29,8573071324487;8,22364863546674;1,12316151531838;S-; ; ; ;2023-2024
Campania;207,077987525276;3,21071476588146;32,2534392510289;1,26713466796189;151,718902945654;188,513320821325;228,011164861301;256,819046619794;10 Licei scientifici classici e linguistici;Italiano;20; ; ; ; ; ; ;6,11602360566365;16,0938711921526;35,1917017563936;33,4823007212102;9,11610272457962;S-; ; ; ;2023-2024
Campania;195,644781722372;2,80402141351812;50,9814736618334;1,43137485594854;114,59039593795;157,772625042692;231,394502284238;297,848914475126;2;Italiano;20;10,8076395020918;22,0561153477906;16,6858351747819;21,0108061649752;22,5233266899611;6,91627712039847; ; ; ; ; ;NS; ; ; ;2023-2024
Campania;195,705532396377;2,64422014410018;38,3407850240141;1,17037910156744;133,812242392005;166,031802815032;221,764436888503;261,320401160485;5;Italiano;20;4,78587065451295;20,5567664626549;29,8489782905797;26,3646228213472;15,4441614902671;2,99960028063855; ; ; ; ; ;NS; ; ; ;2023-2024
Campania;183,430175609033;3,91821041928672;33,5942655976858;1,67681418782702;136,301694382611;160,007270399744;205,197122838329;241,372887958001;10;Matematica;20; ; ; ; ; ; ;30,7501132609071;29,2127462726668;19,5093792382776;13,5578028848039;6,96995834334464;S-; ; ; ;2023-2024
Campania;177,440535713819;3,94041893871246;27,1446923876862;1,54119801138954;137,884844367668;158,997094392512;194,86920906163;220,74250656444;10 Altri licei;Matematica;20; ; ; ; ; ; ;31,9121073449786;36,4167333672898;19,9920808201742;9,77862221685254;1,90045625070405;S-; ; ; ;2023-2024
Campania;156,482300842946;3,41780806848236;18,7677016002347;1,18364264545045;126,41771970236;147,755259226048;167,033671038814;187,125111972418;10 Istituti professionali;Matematica;20; ; ; ; ; ; ;66,9069774311712;29,0058194493679;3,61101264327071;,476190476190477;0;S-; ; ; ;2023-2024
Campania;179,336064827091;4,34413222482183;28,3914067144633;1,72847329204296;136,385481152986;158,006523640099;197,391948208471;228,524271857957;10 Istituti tecnici;Matematica;20; ; ; ; ; ; ;30,8862040480642;33,2801357648298;20,9422919776069;12,0542595514886;2,83710865801079;S-; ; ; ;2023-2024
Campania;213,242528971986;4,49730579190452;31,7904141405398;1,7364552625372;165,225897792691;189,603250224909;233,834757177631;274,788554595951;10 Licei scientifici;Matematica;20; ; ; ; ; ; ;4,39063407813408;16,6977409355458;28,3675753187949;28,5280310051652;22,0160186623601;NS; ; ; ;2023-2024
Campania;192,480052955606;3,75868644794181;45,8979114265459;1,83543789957898;118,593916920637;158,523858606503;226,269036588522;262,127406235376;2;Matematica;20;11,311327838724;23,6063217363473;19,5776861988285;23,9678245676442;16,8441916008702;4,69264805758561; ; ; ; ; ;NS; ; ; ;2023-2024
Campania;197,780382749677;3,1633242317727;40,1965602892896;1,42608872809188;134,636430563956;169,687653231411;225,964769888021;268,732817339577;5;Matematica;20;6,03089925479639;24,5512578495122;19,7555191040632;27,0596224897347;16,7921315944308;5,81056970746317; ; ; ; ; ;NS; ; ; ;2023-2024
Centro;218,299343125767;2,81219356062203;52,1554767216013;1,37457662607927;140,062673085473;182,806728045865;255,035463948196;317,282464832082;5;Inglese L;12; ; ; ; ; ; ;12,0793229120712;87,9206770879289; ; ; ;NS;18,5854041203141;17,3437472047649;64,0708486749211;2023-2024
Centro;214,478802657741;1,67099139578751;41,0531265366749;,731063572394047;151,717216357549;187,391118393718;238,738164960775;298,255524391201;5;Inglese R;12; ; ; ; ; ; ;4,83118707504527;95,1688129249548; ; ; ;NS;10,9362615965008;15,7160661476515;73,3476722558477;2023-2024
Centro;194,910365646649;2,61889906782304;38,9814939356585;1,17119856747113;130,969157631471;167,502480063387;221,946264967992;256,020966810082;10;Italiano;12; ; ; ; ; ; ;16,186269510583;22,3432483142246;29,466750347664;23,6080747641356;8,3956570633917;NS; ; ; ;2023-2024
Centro;189,05926335864;3,46973427268467;32,3690212770044;1,43569444250793;132,072063918916;167,409975163374;210,628708304805;237,342915965248;10 Altri licei;Italiano;12; ; ; ; ; ; ;15,709419080462;26,1841731969142;36,671390003561;19,2886961269754;2,14632159208757;NS; ; ; ;2023-2024
Centro;157,457776647333;2,91856702200323;31,2239391465067;1,29966510746019;110,859481991471;135,665058653285;176,789582169898;210,53451999848;10 Istituti professionali;Italiano;12; ; ; ; ; ; ;45,6846449914364;34,4654665634232;15,9500799025411;3,57304729214221;,326761250457336;NS; ; ; ;2023-2024
Centro;181,986850074449;2,83398211373107;34,089540157504;1,22655682217305;126,601683007879;157,805141127052;204,847922896097;236,360855341044;10 Istituti tecnici;Italiano;12; ; ; ; ; ; ;21,4195336855742;32,3670537599305;29,4215693774448;13,4801897130009;3,31165346405006;NS; ; ; ;2023-2024
Centro;217,306621965809;2,30164870564744;32,4929738600826;,890014924656297;163,44197314524;197,770794320168;237,342915965248;272,534222776525;10 Licei scientifici classici e linguistici;Italiano;12; ; ; ; ; ; ;3,83740507498669;10,5742924948076;30,663056345013;38,1265590206199;16,7986870645717;NS; ; ; ;2023-2024
Centro;199,504490364272;2,15415706966686;52,7950507524566;1,108147662966;114,59039593795;167,888403391202;231,394502284238;297,848914475126;2;Italiano;12;10,2614926886355;20,0813392450533;16,4987835003987;21,3286663935986;22,3806486945424;9,44906947777012; ; ; ; ; ;NS;10,8508419684535;6,04637942121389;83,1027786103326;2023-2024
Centro;198,16604356175;1,3539534353868;37,7771157818224;,591157913752728;133,812242392005;170,156180887589;221,764436888503;261,320401160485;5;Italiano;12;3,89877690982087;18,4858447335118;30,2363754219535;27,3274327710911;16,5571501595694;3,49442000405371; ; ; ; ; ;NS;10,5082299288679;6,89695608091242;82,5948139902197;2023-2024
Centro;196,236446803946;2,58550603221589;34,9399656469729;1,09098042015624;148,688459043018;170,706455960681;218,663336524105;263,081499507004;10;Matematica;12; ; ; ; ; ; ;18,3177046339816;28,1913967373144;23,9456517932314;16,6418169034912;12,9034299319797;NS; ; ; ;2023-2024
Centro;189,414160304203;3,08277199561074;28,1954553211643;1,18939125151342;150,428007007256;169,390163076558;206,492263395711;241,103587466025;10 Altri licei;Matematica;12; ; ; ; ; ; ;19,0648465711333;33,6704787541928;27,2149637266884;13,6263067509701;6,42340419701441;NS; ; ; ;2023-2024
Centro;167,122132208484;1,26168157675442;22,1481013562018;,459304847178172;134,321895772016;153,712678716081;179,570649906296;205,694120109587;10 Istituti professionali;Matematica;12; ; ; ; ; ; ;48,0975618046908;37,9282454177091;10,5349171309943;3,09429083553717;,344984811068793;NS; ; ; ;2023-2024
Centro;190,135007638612;3,18845971865874;28,7285659355821;1,23938679663578;148,688459043018;168,784511432881;209,784549765836;239,897092400282;10 Istituti tecnici;Matematica;12; ; ; ; ; ; ;18,5097748293536;33,3586987787547;26,9118195596013;15,6538110060637;5,56589582622697;NS; ; ; ;2023-2024
Centro;225,127915724026;3,75626652850944;33,9938394956262;1,45962682029723;173,68791868275;201,070323900304;247,655376442671;292,185161834419;10 Licei scientifici;Matematica;12; ; ; ; ; ; ;2,5195273103954;11,4487077609591;23,545959291446;28,0484309545366;34,4373746826632;NS; ; ; ;2023-2024
Centro;196,39666093518;1,72769689818968;42,0796492734963;,79971742573797;126,681094715551;169,41720048786;226,269036588522;262,127406235376;2;Matematica;12;7,46794347535665;20,5175088695577;25,1797915786462;26,0580283208521;16,2550781919087;4,52164956367846; ; ; ; ; ;NS;12,1907641105024;8,86445407503501;78,9447818144626;2023-2024
Centro;196,613950496624;1,5463158417862;37,9060790680669;,678962006425908;138,387169051349;169,687653231411;221,065287589462;258,674744294125;5;Matematica;12;4,98862342011285;24,5786238771272;23,7709182628074;26,2552145192176;16,5229788487616;3,88364107197279; ; ; ; ; ;NS;12,7093616547362;8,11099367051208;79,1796446747517;2023-2024
Emilia-Romagna;226,732567537185;4,49557796215876;51,8846917291464;2,15054334792366;152,503646501342;189,242640531085;260,051365276125;317,282464832082;5;Inglese L;11; ; ; ; ; ; ;7,62028605608425;92,3797139439153; ; ; ;S+; ; ; ;2023-2024
Emilia-Romagna;214,510735998126;2,1764570925564;40,8970128289471;,950323321246001;151,717216357549;185,957448218238;238,738164960775;298,255524391201;5;Inglese R;11; ; ; ; ; ; ;4,32912983255099;95,6708701674487; ; ; ;NS; ; ; ;2023-2024
Emilia-Romagna;202,052983192952;5,74822012814313;38,9735485510585;2,52456020875663;131,222096205093;179,642244284645;228,057139011442;262,406354900164;10;Italiano;11; ; ; ; ; ; ;11,877882876329;17,6088190111674;32,4422909839095;27,2551112235453;10,8158959050483;NS; ; ; ;2023-2024
Emilia-Romagna;212,673112744974;4,90042333367723;29,5330636437215;1,82612943141993;164,474005199994;194,464642942154;231,92280358641;263,006760037365;10 Altri licei;Italiano;11; ; ; ; ; ; ;3,43478260869564;11,7894402530398;38,4588763107468;36,6994774689415;9,61742335857601;S+; ; ; ;2023-2024
Emilia-Romagna;160,760881200101;8,33643427019497;33,1728602654305;3,78688050249133;104,999441896697;136,98281669981;184,000929530074;210,53451999848;10 Istituti professionali;Italiano;11; ; ; ; ; ; ;43,3949287146962;32,1644440830487;19,6105735349922;4,18902802623733;,641025641025642;NS; ; ; ;2023-2024
Emilia-Romagna;197,083433063724;2,11310450981947;27,8237278741388;,793969054939013;144,479444790163;181,218261488863;215,845783025904;240,275870607569;10 Istituti tecnici;Italiano;11; ; ; ; ; ; ;6,3003171193289;23,0555981791211;45,4191601452609;21,4561914991559;3,76873305713261;S+; ; ; ;2023-2024
Emilia-Romagna;230,428128358729;3,87716194673897;30,2104484915866;1,40386317391406;181,679680442648;210,790862353552;247,696860872983;285,340644462236;10 Licei scientifici classici e linguistici;Italiano;11; ; ; ; ; ; ;,885701179057672;4,52024212987057;23,619959336565;44,7112910637975;26,2628062907091;S+; ; ; ;2023-2024
Emilia-Romagna;190,817226413466;2,75156982323459;53,8348382699123;1,46151559798688;101,052155793298;147,853921643695;231,394502284238;297,848914475126;2;Italiano;11;14,9912464841314;21,606673726681;16,2403802345057;19,3570960767378;20,1521295343821;7,65247394356228; ; ; ; ; ;NS; ; ; ;2023-2024
Emilia-Romagna;195,611469371861;2,42424513168733;41,171000876315;1,11218001509315;133,17976160047;166,031802815032;221,764436888503;261,320401160485;5;Italiano;11;5,04137881899087;21,2888110897051;29,4881340715561;24,0273559830987;15,67020204061;4,48411799603985; ; ; ; ; ;NS; ; ; ;2023-2024
Emilia-Romagna;205,427003298091;5,85487653259445;37,6091522772778;2,50516161054972;147,984409289843;177,598422845581;233,731390389134;265,707385041845;10;Matematica;11; ; ; ; ; ; ;12,6728847607252;22,4492100992011;23,0254342740251;19,7422270527211;22,1102438133271;NS; ; ; ;2023-2024
Emilia-Romagna;204,437118751362;4,16271152162439;28,0679703393407;1,54241749902102;162,744691477112;185,009467912973;223,317957574237;255,365672655834;10 Altri licei;Matematica;11; ; ; ; ; ; ;6,29928495964753;22,450168895611;33,9297262676108;24,9618842136613;12,3589356634697;S+; ; ; ;2023-2024
Emilia-Romagna;167,32138828257;3,40989046370822;24,4006956804092;1,30216435499819;130,713306461106;151,380289888302;182,067771764028;209,844509230098;10 Istituti professionali;Matematica;11; ; ; ; ; ; ;43,1056201550389;38,9276485788114;14,4428294573644;2,89890180878554;,625000000000002;NS; ; ; ;2023-2024
Emilia-Romagna;204,740015049549;4,78061381113984;30,634559236754;1,84921800991324;158,434421392311;182,723195266002;224,475572749352;256,144987644943;10 Istituti tecnici;Matematica;11; ; ; ; ; ; ;6,44016932553621;24,1930838978167;30,8657063976211;23,9228603210365;14,5781800579889;NS; ; ; ;2023-2024
