id;Aggregato_territoriale;aggregazione;Denominazione;grado;anno;Pct_dispersione;Variabilità_Dispersione;Pct_eccellenze;Variabilità_Eccellenti;Pct_copertura
2;Aree interne SNAI 2014;Totale;ALTA CARNIA;8;2017-18;8,45070422535211;1,24721912892465;33,0985915492958;2,09644025156813;98,6111111111111
2;Aree interne SNAI 2014;Totale;ALTA IRPINIA;13;2018-19;12,0792079207921;2,72007149305595;6,93069306930693;2,00712399039092;99,0196078431373
2;Aree interne SNAI 2021;Totale;ALPAGO ZOLDO;8;2017-18;8,16326530612245;1,15470053837925;27,891156462585;2,71256791460749;96,078431372549
2;Aree interne SNAI 2021;Totale;ALTA IRPINIA;13;2018-19;12,0792079207921;2,72007149305595;6,93069306930693;2,00712399039092;99,0196078431373
2;Provincia;Femmina;VERCELLI;13;2018-19;3,82848392036753;,758385079622537;16,6921898928024;2,67240998874218;96,2264150943396
2;Provincia;Femmina;VERCELLI;13;2020-21;6,94698354661792;1,58170275050755;13,1627056672761;2,21523210294469;89,6709323583181
2;Provincia;Femmina;VERCELLI;13;2021-22;7,74907749077491;1,31366444943687;15,6826568265683;2,43716965317709;89,7658282740676
2;Provincia;Femmina;VERCELLI;13;2022-23;5,67375886524823;1,308505002645;9,9290780141844;1,67150852347243;96,6604823747681
2;Provincia;Femmina;VERCELLI;13;2023-24;3,7567084078712;,646168568516456;15,0268336314848;2,11825227862994;97,8805394990366
2;Provincia;Femmina;VERCELLI;13;2024-25;5,75539568345324;,86868416592165;8,45323741007194;1,23269614011499;96,9369369369369
2;Provincia;Femmina;VERCELLI;8;2017-18;10,5345911949686;,972883739242826;19,4968553459119;1,47650106727427;94,7557471264368
2;Provincia;Femmina;VERCELLI;8;2018-19;11,12828438949;,97182531580755;20,8655332302937;1,69096865730859;95,711222301644
2;Provincia;Femmina;VERCELLI;8;2020-21;15,0387596899225;1,21306777465546;16,4341085271318;1,47154455060383;94,3603851444292
2;Provincia;Femmina;VERCELLI;8;2021-22;10,9792284866469;1,17616920184469;14,9851632047478;1,64383561643836;93,4494773519164
2;Provincia;Femmina;VERCELLI;8;2022-23;14,2857142857143;1,35365732508239;18,452380952381;1,58415807790605;95,7461645746165
2;Provincia;Femmina;VERCELLI;8;2023-24;14,6067415730337;1,12816813490145;16,3723916532905;1,31868900290089;94,6298984034833
2;Provincia;Femmina;VERCELLI;8;2024-25;12,8980891719745;1,05326872164704;12,4203821656051;1,16368667031408;94,2415730337079
2;Provincia;Maschio;VERCELLI;13;2018-19;9,38967136150235;1,98051735149981;14,0845070422535;2,46775118647876;95,7264957264957
2;Provincia;Maschio;VERCELLI;13;2020-21;11,6190476190476;1,85543066451422;12;1,86395677423631;90,4719501335708
2;Provincia;Maschio;VERCELLI;13;2021-22;9,30626057529611;1,14933230596559;13,8747884940778;1,70817486207349;89,12
2;Provincia;Maschio;VERCELLI;13;2022-23;9,50764006791171;1,52954443310402;10,8658743633277;1,49587911309292;96,8885047536733
2;Provincia;Maschio;VERCELLI;13;2023-24;5,67765567765568;,861263692447901;13,7362637362637;1,79083795797274;97,2511848341232
2;Provincia;Maschio;VERCELLI;13;2024-25;9,43708609271523;1,4790199457749;12,0860927152318;1,78768292750909;96,6949152542373
2;Provincia;Maschio;VERCELLI;8;2017-18;15,8125915080527;1,22756881996743;17,7159590043924;1,46159278275581;94,7557471264368
2;Provincia;Maschio;VERCELLI;8;2018-19;16,9075144508671;1,29569265045552;19,364161849711;1,62707607173416;95,711222301644
2;Provincia;Maschio;VERCELLI;8;2020-21;22,1458046767538;1,81509900772811;14,4429160935351;1,30932898554277;94,3603851444292
2;Provincia;Maschio;VERCELLI;8;2021-22;19,7901049475262;1,43017897382336;15,592203898051;1,40369188574789;93,4494773519164
2;Provincia;Maschio;VERCELLI;8;2022-23;14,6932952924394;1,25828487368975;16,262482168331;1,22564489923861;95,7461645746165
2;Provincia;Maschio;VERCELLI;8;2023-24;14,6842878120411;1,45908967171491;15,2716593245228;1,44213247731495;94,6298984034833
2;Provincia;Maschio;VERCELLI;8;2024-25;16,5266106442577;1,44631289410498;14,5658263305322;1,26807913450148;94,2415730337079
2;Provincia;Nativo;VERCELLI;13;2018-19;6,20567375886525;1,76980600472918;16,8439716312057;4,47238095208467;95,7746478873239
2;Provincia;Nativo;VERCELLI;13;2020-21;8,9247311827957;2,25666665209956;13,6559139784946;3,48813712341072;90,1680672268908
2;Provincia;Nativo;VERCELLI;13;2021-22;8,39920948616601;1,52425247832814;16,1067193675889;3,53765198591746;89,3333333333333
2;Provincia;Nativo;VERCELLI;13;2022-23;7,13577799801784;1,5465984478858;11,3974231912785;2,62825447905034;96,5661641541038
2;Provincia;Nativo;VERCELLI;13;2023-24;4,89749430523918;,914843579804878;14,2369020501139;2,98994914979626;97,1855760773967
2;Provincia;Nativo;VERCELLI;13;2024-25;6,04166666666667;1,1144263493385;12,0833333333333;2,51530489431681;96,7472894078399
2;Provincia;Nativo;VERCELLI;8;2017-18;11,8538324420677;1,36810472052244;20,2317290552585;2,08057065206331;94,7557471264368
2;Provincia;Nativo;VERCELLI;8;2018-19;13,2602193419741;1,59998949797015;21,4356929212363;2,55681092057975;95,6231454005935
2;Provincia;Nativo;VERCELLI;8;2020-21;15,9276018099547;1,9634631299836;17,6470588235294;2,17358216606878;94,3603851444292
2;Provincia;Nativo;VERCELLI;8;2021-22;13,6871508379888;1,69198878428981;17,6908752327747;2,15011771597079;93,4494773519164
2;Provincia;Nativo;VERCELLI;8;2022-23;11,8518518518519;1,61761465394637;19,7222222222222;1,93172694708896;95,7461645746165
2;Provincia;Nativo;VERCELLI;8;2023-24;12;1,43357866478867;18,9268292682927;1,99264666860027;94,6298984034833
2;Provincia;Nativo;VERCELLI;8;2024-25;12,4102564102564;1,45130581899437;17,2307692307692;1,76383420737639;94,2415730337079
2;Provincia;Straniero I generazione;VERCELLI;13;2018-19;11,9402985074627;,458257569495584;4,47761194029851;,263391343821318;94,8753462603878
2;Provincia;Straniero I generazione;VERCELLI;13;2020-21;8,88888888888889;,326373624674818;6,66666666666667;,287479787288034;91,6955017301038
2;Provincia;Straniero I generazione;VERCELLI;13;2021-22;14,2857142857143;,372677996249965;0;0;88,9487870619946
2;Provincia;Straniero I generazione;VERCELLI;13;2022-23;12,9032258064516;,769230769230769;3,2258064516129;,192307692307692;94,7368421052632
2;Provincia;Straniero I generazione;VERCELLI;13;2023-24;3,57142857142857;,203931119992323;17,8571428571429;,412470999152397;97,9002624671916
2;Provincia;Straniero I generazione;VERCELLI;13;2024-25;12,8205128205128;,363092188706945;0;0;96,2301587301587
2;Provincia;Straniero I generazione;VERCELLI;8;2017-18;26,7605633802817;,678107563499227;7,04225352112676;,311256979636442;94,7368421052632
2;Provincia;Straniero I generazione;VERCELLI;8;2018-19;23,2142857142857;,53503778567384;10,7142857142857;,440958551844098;96,9914040114613
2;Provincia;Straniero I generazione;VERCELLI;8;2020-21;41,7910447761194;,749314830574485;1,49253731343284;,158061897512025;94,8621553884712
2;Provincia;Straniero I generazione;VERCELLI;8;2021-22;26,984126984127;,706415909716082;1,58730158730159;,173992636338438;92,2720247295209
2;Provincia;Straniero I generazione;VERCELLI;8;2022-23;42,8571428571429;,758458644601625;1,58730158730159;,168957724898177;96,043656207367
2;Provincia;Straniero I generazione;VERCELLI;8;2023-24;27,6923076923077;,5925241029893;1,53846153846154;,158061897512025;93,9839572192513
2;Provincia;Straniero I generazione;VERCELLI;8;2024-25;30,4347826086957;,784642081471735;1,73913043478261;,201847510223514;94,2287513116474
2;Provincia;Straniero II generazione;VERCELLI;13;2018-19;6,94444444444444;,367399835178092;6,94444444444444;,30547663122115;96,0526315789474
2;Provincia;Straniero II generazione;VERCELLI;13;2020-21;11,2359550561798;,498260864295892;5,61797752808989;,467242947750121;90,0437636761488
2;Provincia;Straniero II generazione;VERCELLI;13;2021-22;8,13953488372093;,419288050313627;4,65116279069767;,28458329944146;90,9825033647376
2;Provincia;Straniero II generazione;VERCELLI;13;2022-23;9,90990990990991;,47882455992114;3,6036036036036;,257539376818856;96,8680089485459
2;Provincia;Straniero II generazione;VERCELLI;13;2023-24;5,12820512820513;,287479787288035;6,41025641025641;,31736909190384;97,0350404312669
2;Provincia;Straniero II generazione;VERCELLI;13;2024-25;11,7647058823529;,726596810541568;3,36134453781513;,253395490632743;96,043956043956
2;Provincia;Straniero II generazione;VERCELLI;8;2017-18;16,6666666666667;,688600695880673;8,7719298245614;,42708074082505;94,2829457364341
2;Provincia;Straniero II generazione;VERCELLI;8;2018-19;19,1666666666667;,796796839904397;10;,48968961431436;95,483288166215
2;Provincia;Straniero II generazione;VERCELLI;8;2020-21;25,503355704698;,809783537127356;6,71140939597315;,436824034067556;94,2133815551537
2;Provincia;Straniero II generazione;VERCELLI;8;2021-22;18,1818181818182;,788818730726786;6,49350649350649;,456684528315508;93,9236111111111
2;Provincia;Straniero II generazione;VERCELLI;8;2022-23;16,6666666666667;,672007715308441;11,9791666666667;,611110385671863;95,4545454545455
2;Provincia;Straniero II generazione;VERCELLI;8;2023-24;18,7096774193548;,678564196695218;5,16129032258065;,347350699530234;94,2324755989352
2;Provincia;Straniero II generazione;VERCELLI;8;2024-25;13,9130434782609;,767073899219563;4,78260869565217;,374955618675506;94,3468296409473
2;Provincia;Totale;VERCELLI;13;2018-19;6,57894736842105;2,14779857397989;15,4024767801858;4,54385737926779;95,7746478873239
2;Provincia;Totale;VERCELLI;13;2020-21;9,21787709497207;2,54802359534292;12,5698324022346;3,61575600117805;90,176322418136
2;Provincia;Totale;VERCELLI;13;2021-22;8,51624231782265;1,74985979249266;14,6619841966637;3,5399611732554;89,3333333333333
2;Provincia;Totale;VERCELLI;13;2022-23;7,63226366001735;1,96718227274008;10,40763226366;2,73507027666248;96,5661641541038
2;Provincia;Totale;VERCELLI;13;2023-24;4,70588235294118;1,11721227405812;14,3891402714932;3,25980467675783;97,1855760773967
2;Provincia;Totale;VERCELLI;13;2024-25;7,67241379310345;1,76667410961924;10,3448275862069;2,53535163035551;96,7472894078399
2;Provincia;Totale;VERCELLI;8;2017-18;13,267626990144;1,62237429033813;18,5746777862017;2,15576756516417;94,7557471264368
2;Provincia;Totale;VERCELLI;8;2018-19;14,1150112023898;1,88147031747927;20,0896191187453;2,64046005858594;95,711222301644
2;Provincia;Totale;VERCELLI;8;2020-21;18,8046647230321;2,28429689382685;15,3790087463557;2,27027224889666;94,3603851444292
2;Provincia;Totale;VERCELLI;8;2021-22;15,3616703952274;2,00917393066292;15,2870991797166;2,26744400330534;93,4494773519164
2;Provincia;Totale;VERCELLI;8;2022-23;14,4938091769847;2,02546278042827;17,3343044428259;1,94516294823598;95,7461645746165
2;Provincia;Totale;VERCELLI;8;2023-24;14,6472392638037;1,87339827770905;15,7975460122699;2,04288479801401;94,6298984034833
2;Provincia;Totale;VERCELLI;8;2024-25;14,8286140089419;1,94002473892843;13,5618479880775;1,8179064746618;94,2415730337079
2;Regione;Femmina;VALLE D'AOSTA;13;2018-19;1,59453302961276;,550390821790094;26,879271070615;2,84873865232716;89,3167701863354
2;Regione;Femmina;VALLE D'AOSTA;8;2017-18;7,18132854578097;,939496174140422;30,7001795332136;2,44525519305934;96,3541666666667
2;Regione;Istituto Professionale - Settore Industria e Artigianato;VALLE D'AOSTA;13;2018-19;16,6666666666667;2,49443825784929;2,08333333333333;,471404520791032;92,3076923076923
2;Regione;Istituto Professionale - Settore Industria e Artigianato_Maschio;VALLE D'AOSTA;13;2018-19;16,6666666666667;2,49443825784929;2,08333333333333;,471404520791032;92,3076923076923
2;Regione;Istituto Professionale - Settore Industria e Artigianato_Nativo;VALLE D'AOSTA;13;2018-19;37,5;0;0;0;82,3529411764706
2;Regione;Straniero I generazione;VALLE D'AOSTA;13;2018-19;0;0;42,8571428571429;,494871659305393;86,8217054263566
2;Regione;Straniero I generazione;VALLE D'AOSTA;8;2017-18;22,8571428571429;,471404520791032;2,85714285714286;,199826313471363;96,8379446640316
2;Regione;Totale;PIEMONTE;13;2018-19;3,41736502266795;1,35293821413595;24,0898475065256;5,34354663098852;96,2416950385086
2;Regione;Totale;PIEMONTE;8;2017-18;12,6159102000976;2,092524881557;25,2318204001952;3,3214556738272;95,7750136331767
3;Aree interne SNAI 2014;Totale;ALTA IRPINIA;8;2017-18;15,8562367864693;1,61944111707726;18,6046511627907;1,96432834795659;95,5555555555556
3;Aree interne SNAI 2014;Totale;ALTA MURGIA;13;2018-19;1,85185185185185;,471404520791032;22,2222222222222;2,94392028877595;94,7368421052632
3;Aree interne SNAI 2021;Totale;ALTA CARNIA 2021;8;2017-18;10,1010101010101;1,37436854187255;31,3131313131313;2,11476292340825;98,5074626865672
3;Aree interne SNAI 2021;Totale;ALTA TUSCIA ANTICA CITTÀ DEL CASTRO;13;2018-19;18,6440677966102;3,49955905511636;10,1694915254237;1,56347191994114;89,3939393939394
3;Provincia;Femmina;NOVARA;13;2018-19;2,26171243941842;,669660866104994;24,3941841680129;3,4053169369471;95,8636363636364
3;Provincia;Femmina;NOVARA;13;2020-21;5,70440795159896;1,29474462206399;14,3474503025065;2,1981209105029;95,3675730110775
3;Provincia;Femmina;NOVARA;13;2021-22;2,94358135731807;,987279042658352;18,2338511856092;2,57689834025683;95,6560680698612
3;Provincia;Femmina;NOVARA;13;2022-23;2,21843003412969;,619338644469263;17,8327645051195;2,42575710256842;96,105702364395
3;Provincia;Femmina;NOVARA;13;2023-24;1,26903553299492;,372280286696251;19,1201353637902;2,55282382261346;96,742209631728
3;Provincia;Femmina;NOVARA;13;2024-25;4,22204847537138;1,07262880083405;13,9953088350274;2,344438212567;96,0034752389227
3;Provincia;Femmina;NOVARA;8;2017-18;10,2699144173799;1,09585667998111;22,6464779460171;1,77995199510025;94,6782922429345
3;Provincia;Femmina;NOVARA;8;2018-19;9,93042378241619;1,09175515740223;23,9089184060721;1,95686677426919;96,4638897213066
3;Provincia;Femmina;NOVARA;8;2020-21;11,4676173499703;1,15802187416899;19,9049316696376;1,6914843113364;94,4632768361582
3;Provincia;Femmina;NOVARA;8;2021-22;10,6145251396648;1,10345478237552;19,5530726256983;1,64374666971126;93,321819228555
3;Provincia;Femmina;NOVARA;8;2022-23;9,09657320872274;1,06404636835659;20,9968847352025;1,88567652083556;94,1860465116279
3;Provincia;Femmina;NOVARA;8;2023-24;8,33872010342598;1,01311699011777;20,1034259857789;1,67766149362195;94,1860465116279
3;Provincia;Femmina;NOVARA;8;2024-25;10,5820105820106;1,05535009352378;19,3121693121693;1,71802512171946;94,2214111922141
3;Provincia;Maschio;NOVARA;13;2018-19;2,91777188328912;,634274388573274;27,4977895667551;3,11028230229991;95,9849435382685
3;Provincia;Maschio;NOVARA;13;2020-21;6,06060606060606;1,2095650325047;19,1919191919192;2,33311576774552;95,1286764705882
3;Provincia;Maschio;NOVARA;13;2021-22;4,25716768027802;,970847247870758;17,7237185056473;2,2564044288969;94,7804473902237
3;Provincia;Maschio;NOVARA;13;2022-23;3,58705161854768;,853979771933949;21,172353455818;2,66903304096022;96,4270340077486
3;Provincia;Maschio;NOVARA;13;2023-24;2,26130653266332;,618241233033047;18,2579564489112;2,25087698196252;97,1170395869191
3;Provincia;Maschio;NOVARA;13;2024-25;4,25531914893617;,99644832766508;14,6382978723404;1,99849847885118;96,0569105691057
3;Provincia;Maschio;NOVARA;8;2017-18;14,7560975609756;1,33804447837799;21,4024390243902;2,04571419519429;94,6658675456997
