codice_ente,anno,mese,codice_gestionale,importo_centesimi
018973498,2024,05,1.03.02.09.006,10035
018973500,2024,09,2.02.03.99.001,0
018913998,2024,09,1.03.02.17.999,0
018572849,2024,03,2.02.01.03.003,360683
019076390,2024,11,7.01.99.01.001,0
018992366,2024,04,1.03.02.15.999,7458870
019012838,2024,04,1.03.01.02.999,36382
019054585,2024,09,1.03.02.02.999,0
019054585,2024,09,1.03.02.16.002,0
019054585,2024,11,1.10.04.01.001,0
018990732,2024,03,1.03.02.11.999,0
019000150,2024,09,7.01.99.03.001,0
019012837,2024,04,2.02.01.07.999,0
018940814,2024,07,2.02.01.99.002,0
019028694,2024,05,1.03.02.11.999,469770
019111896,2024,01,1.03.01.02.009,10446
019124207,2024,07,1.03.02.16.999,0
019012838,2024,02,1.03.02.05.003,508569
012517564,2024,12,1.03.02.10.001,0
012518915,2024,02,1.03.01.02.001,264700
012515504,2024,07,1.03.02.11.002,0
012515727,2024,12,1.01.02.01.001,65320
012530788,2024,12,1.03.01.01.001,63694
012522919,2024,02,1.01.01.01.002,358044
012516584,2024,02,2.02.03.02.002,94000
012520070,2024,07,1.03.02.15.999,2998640
012530137,2024,10,1.03.01.02.001,0
012530137,2024,04,1.03.02.19.002,0
012530137,2024,11,1.03.02.99.999,0
012530146,2024,07,7.01.99.03.001,0
019015206,2024,11,1.03.02.11.999,1007513
019028267,2024,12,1.03.01.02.006,5290
018945823,2024,02,2.02.01.03.003,0
018973182,2024,05,1.03.02.16.002,2257
018973756,2024,01,1.03.02.11.999,2089620
019054585,2024,03,1.03.01.01.001,14000
019072955,2024,02,7.01.01.02.001,78877
019076301,2024,06,1.03.02.04.004,0
018973496,2024,10,7.01.03.01.001,96708
018973756,2024,01,1.02.01.01.001,2550
015316542,2024,06,1.01.01.01.002,931592
015736489,2024,12,1.03.02.11.001,0
015749590,2024,07,1.03.02.02.001,0
012530123,2024,08,1.02.01.01.001,6352
012520781,2024,11,1.01.01.01.004,936525
012530788,2024,09,1.03.02.07.002,325000
012530609,2024,11,1.02.01.99.999,5100
012530754,2024,03,1.03.02.05.004,474028
018919588,2024,08,1.03.02.17.002,840
018974084,2024,10,1.01.02.01.001,0
018990403,2024,05,1.03.02.11.999,1725649
019048038,2024,05,1.09.99.04.001,24000
011137987,2024,07,7.01.03.01.001,16082
012530195,2024,11,1.03.02.09.004,0
012522919,2024,02,1.03.02.05.001,0
012519454,2024,11,1.03.02.05.001,4355
012519666,2024,11,1.03.02.02.999,0
012519666,2024,12,1.03.02.99.999,165000
012530754,2024,03,1.03.02.17.999,0
012519666,2024,07,1.01.02.01.001,99644
012530261,2024,12,1.03.02.11.999,0
012517321,2024,04,1.03.01.01.001,7600
012519666,2024,01,1.03.02.15.999,177800
012520070,2024,05,1.03.02.15.999,7458800
011137987,2024,12,1.03.02.05.006,575130
021655533,2024,05,1.03.01.02.999,61465
023204241,2024,03,1.03.02.04.999,0
031925969,2024,07,1.03.02.07.008,161504
031674283,2024,07,1.03.02.15.999,377400
031921785,2024,06,1.01.01.01.004,0
032444846,2024,05,1.09.99.04.001,63000
000720822,2024,12,1.01.02.01.001,0
029945307,2024,05,1.03.01.02.001,0
029945307,2024,07,1.04.02.05.999,0
029958033,2024,10,1.03.02.07.008,0
029934605,2024,07,1.03.02.04.999,2801000
029934605,2024,06,1.03.02.16.002,4080
029936406,2024,10,1.03.01.02.006,0
023392162,2024,07,1.03.02.02.002,0
029402687,2024,11,1.03.01.02.006,95417
029393165,2024,04,1.03.02.09.008,288926
029397937,2024,12,1.03.02.07.002,207864
029401481,2024,03,1.03.01.01.001,14000
032929699,2024,09,1.03.02.11.999,0
034016739,2024,11,1.03.02.07.008,66270
032930940,2024,11,1.03.02.16.999,0
034528646,2024,12,1.03.01.02.012,49971
000706971,2024,07,1.09.99.04.001,0
029389644,2024,12,1.03.02.07.008,0
029400886,2024,09,1.03.02.01.008,103333
029400886,2024,08,1.01.01.01.002,0
029401481,2024,03,1.03.02.16.002,12863
029401647,2024,11,1.03.02.05.002,0
000702480,2024,12,1.09.99.04.001,44000
000720822,2024,09,2.02.01.04.001,0
000720822,2024,05,1.04.02.03.001,0
025135028,2024,12,1.01.01.01.004,39579
024721926,2024,12,1.03.02.18.999,135000
026327182,2024,03,1.03.02.07.006,308190
026328688,2024,02,1.03.02.16.002,29472
026331028,2024,08,1.03.02.19.002,328058
027478888,2024,12,1.03.02.10.001,50808
027478892,2024,06,1.01.02.01.001,0
026328548,2024,07,1.03.02.17.002,0
026331028,2024,11,1.03.02.11.002,0
026331733,2024,10,1.03.02.11.002,0
026348915,2024,09,7.01.99.03.001,0
027478886,2024,12,1.03.02.01.002,12168
026349492,2024,08,1.03.02.11.002,0
027479645,2024,05,1.03.02.99.999,22800
026323719,2024,11,1.03.02.07.006,9680
026324838,2024,07,1.03.01.02.008,1467400
030571282,2024,01,1.03.01.02.004,24802
030867648,2024,03,1.03.02.10.001,6826
032929699,2024,12,1.03.01.02.005,35422
032929699,2024,10,1.03.01.02.001,243000
032930940,2024,11,0.00.00.99.999,0
035034749,2024,12,1.04.02.05.999,0
033457456,2024,08,1.03.02.05.999,0
032991391,2024,08,1.03.02.17.002,0
029945307,2024,12,1.09.99.04.001,0
029945838,2024,07,1.03.02.16.002,554
029958033,2024,09,1.03.02.09.004,0
000706971,2024,08,1.03.01.02.007,150873
027403609,2024,02,1.03.02.09.008,376004
027403609,2024,04,1.10.04.99.999,0
027403608,2024,07,1.03.02.11.999,2625279
026044547,2024,08,1.03.02.18.999,0
025233175,2024,01,1.03.02.15.999,625682
027772743,2024,09,1.02.01.01.001,7140
026319531,2024,10,2.02.01.05.001,0
026327179,2024,09,1.03.01.02.999,0
026328548,2024,08,1.03.02.07.008,0
027478886,2024,10,1.03.02.16.002,3381
026345727,2024,07,1.03.01.02.999,250710
027478891,2024,08,1.01.01.01.002,37679
028721987,2024,03,1.03.02.05.999,17456
028837160,2024,11,1.03.02.19.010,0
028838416,2024,03,1.03.02.04.004,0
029971519,2024,12,1.03.02.15.999,12182
029958887,2024,04,1.03.01.02.008,6524331
029934605,2024,05,1.10.03.01.001,101765
029973864,2024,11,0.00.00.99.999,0
029942588,2024,04,1.01.01.01.004,157989
026323700,2024,09,1.03.02.04.004,0
026115764,2024,06,1.03.01.02.008,0
026115764,2024,05,1.03.02.07.999,30000
026328688,2024,07,1.03.01.02.999,694793
026322645,2024,12,1.01.01.01.002,221561
029934605,2024,05,1.03.02.04.999,9330
029952181,2024,09,1.09.99.04.001,5000
029953486,2024,09,1.03.02.02.001,0
017460003,2024,04,1.03.02.07.006,105162
018912108,2024,07,1.03.02.11.999,745848
018912648,2024,10,1.03.02.07.006,0
017384804,2024,01,1.03.01.02.004,41846
018919588,2024,04,1.10.03.01.001,65516
018941110,2024,09,1.03.02.99.999,3654900
018944549,2024,12,1.02.01.99.999,178075
018944549,2024,02,1.03.02.16.001,7000
018501988,2024,04,1.03.02.07.006,0
018501988,2024,05,1.03.02.13.003,7869
018928803,2024,10,1.03.02.09.006,3000
018929441,2024,03,1.10.04.01.003,0
019055168,2024,04,2.02.01.09.999,132000
019049054,2024,07,2.02.01.99.999,0
019053144,2024,12,1.03.02.04.004,1640
019054582,2024,08,1.03.02.04.004,16800
019054661,2024,03,1.03.02.05.003,0
019124823,2024,10,1.03.02.11.999,0
019124823,2024,05,1.03.02.17.002,1500
018942383,2024,08,1.03.02.17.002,1495
019055168,2024,12,2.02.01.07.999,32940
018973182,2024,06,2.02.01.05.001,187790
018973500,2024,11,1.03.02.05.001,87169
018973752,2024,12,1.03.01.02.011,30046
019105141,2024,11,1.09.99.04.001,32000
019028636,2024,08,1.03.02.05.005,0
019105141,2024,12,1.03.02.18.999,0
019035843,2024,06,1.03.02.09.011,0
018994691,2024,10,2.02.01.07.999,0
019104377,2024,02,1.03.02.10.001,50000
019172872,2024,12,7.01.01.02.001,370040
019174761,2024,09,1.03.02.07.002,0
019174909,2024,06,1.03.02.09.004,9907
019138144,2024,09,7.02.01.01.001,0
019125259,2024,11,1.03.02.17.002,2550
028742538,2024,10,1.03.01.02.001,57119
028838526,2024,09,1.03.01.01.002,0
028841188,2024,08,1.01.01.01.002,712336
028841448,2024,12,1.03.02.16.002,0
028838267,2024,04,1.02.01.01.001,0
028838328,2024,03,1.03.02.05.999,0
028840863,2024,11,1.03.02.17.002,0
028840976,2024,10,1.03.02.02.001,0
028834738,2024,03,1.02.01.01.001,0
000709420,2024,12,1.04.02.03.001,0
025233175,2024,02,1.03.01.05.999,199107
025242329,2024,03,7.01.01.02.001,196236
018941108,2024,01,1.03.02.14.999,20403
019016165,2024,12,1.03.02.99.999,0
019028636,2024,09,1.03.02.05.002,0
019075093,2024,07,1.03.02.11.999,16500
019124027,2024,10,1.03.02.07.008,0
019016061,2024,11,1.03.02.14.999,0
019016167,2024,12,1.03.02.07.002,0
018913998,2024,12,1.03.01.02.999,19034
019028267,2024,09,1.03.01.02.006,17872
019134819,2024,11,1.03.01.02.001,79398
019028636,2024,07,7.01.01.99.999,0
019035085,2024,05,1.03.02.02.001,0
019035039,2024,12,1.02.01.01.001,0
018928803,2024,05,1.03.02.17.002,0
019049435,2024,03,1.03.02.11.999,95000
019049435,2024,02,2.02.01.07.001,0
019054585,2024,02,1.03.02.04.004,68700
019139707,2024,09,1.03.02.17.002,0
019164110,2024,05,1.03.01.01.001,0
018973752,2024,09,0.00.00.99.999,0
019049054,2024,10,1.03.02.07.006,0
019035287,2024,10,2.02.03.02.002,0
018990409,2024,07,1.03.02.16.002,9345
019072941,2024,02,7.01.99.03.001,0
019053609,2024,08,0.00.00.99.999,0
019125255,2024,11,1.03.02.09.004,6000
019072941,2024,10,7.01.99.03.001,0
019072945,2024,11,1.03.01.02.011,0
019012838,2024,12,1.03.01.02.001,129145
019076554,2024,08,1.03.02.05.999,0
018944549,2024,10,1.09.03.01.001,0
018946485,2024,12,1.03.02.05.999,8540
019076542,2024,09,1.03.01.01.001,0
019072955,2024,01,1.03.02.02.002,11869
019076390,2024,05,0.00.00.99.999,0
019104377,2024,04,1.03.02.15.999,128150
019104383,2024,09,1.03.02.09.008,0
019124213,2024,10,1.03.02.14.999,0
031925969,2024,01,1.03.02.17.002,1188
031925969,2024,08,2.02.01.03.003,167640
031674283,2024,08,1.01.01.01.002,0
031921785,2024,10,1.03.02.99.999,47630
031686878,2024,12,1.03.02.17.002,0
031918689,2024,10,1.03.02.11.999,0
025233175,2024,06,1.09.99.01.001,0
024265488,2024,09,1.03.02.16.002,0
024265503,2024,06,1.03.02.02.999,0
018963080,2024,12,1.01.02.01.001,0
018941099,2024,06,7.01.99.01.001,0
018911763,2024,07,1.03.02.09.005,0
018912155,2024,12,1.03.02.13.006,0
018912644,2024,12,1.03.02.18.999,0
018501988,2024,03,1.03.02.04.004,9300
017460003,2024,08,1.03.01.02.001,51552
019012837,2024,10,1.04.02.03.001,0
019015220,2024,11,1.03.02.18.999,27000
018913998,2024,10,2.02.01.03.999,0
018973500,2024,12,2.02.01.07.999,218746
018911761,2024,08,2.02.03.99.001,0
018911763,2024,07,1.03.01.02.999,5407
018919588,2024,10,1.03.02.18.999,0
019016165,2024,10,1.03.02.04.999,0
018913998,2024,09,2.02.03.99.001,0
018572849,2024,04,1.03.01.02.007,0
018932716,2024,05,1.03.01.02.999,0
018944549,2024,08,1.03.02.02.002,0
018944552,2024,09,1.02.01.01.001,0
019049435,2024,06,0.00.00.99.999,0
018973497,2024,02,1.03.02.07.002,71500
018520029,2024,11,1.03.02.17.001,0
018974084,2024,12,1.03.01.05.999,230107
018944549,2024,02,1.03.02.07.001,0
019028636,2024,03,0.00.00.99.999,0
019028636,2024,09,1.03.02.11.999,0
019028636,2024,11,2.02.01.07.999,0
019053144,2024,04,1.09.99.01.001,0
019054661,2024,12,1.03.02.10.003,0
019055168,2024,11,1.03.02.11.001,0
018973756,2024,10,1.03.02.09.003,0
018990403,2024,08,7.01.01.02.001,59678
018990409,2024,05,1.03.01.05.999,0
019072945,2024,09,7.01.99.99.999,0
019073688,2024,08,1.03.02.13.004,0
019076301,2024,07,1.03.02.02.999,0
029401652,2024,03,0.00.00.99.999,0
029400882,2024,07,1.09.99.04.001,0
029401082,2024,11,1.03.02.18.999,0
029936406,2024,12,1.03.01.02.008,0
023392442,2024,12,7.01.01.02.001,1442455
023392442,2024,05,7.01.99.01.001,0
024205421,2024,12,1.01.02.01.001,0
024205421,2024,10,1.07.06.99.999,530
024205423,2024,12,1.03.02.01.002,0
031921422,2024,02,1.03.01.02.006,0
019740200,2024,10,1.03.02.11.002,10093
028810821,2024,10,1.03.02.16.002,0
027479645,2024,10,1.03.01.02.008,0
028826434,2024,12,1.03.01.01.002,252968
028725507,2024,06,1.03.01.02.012,150000
028835860,2024,03,1.03.02.19.002,300000
028840924,2024,12,1.03.02.05.001,0
027479645,2024,10,1.03.02.07.006,36260
028824086,2024,11,1.03.01.05.999,139017
028721987,2024,09,2.02.01.99.002,0
028841015,2024,12,1.03.01.02.005,0
028841088,2024,10,1.01.01.01.004,0
030540229,2024,11,1.03.02.02.001,5311770
030546933,2024,06,1.03.02.99.011,0
030564179,2024,11,1.01.01.01.004,0
030569800,2024,11,1.03.02.01.008,0
030864837,2024,12,1.03.02.17.002,2400
030867648,2024,07,1.03.02.15.999,55800
030867648,2024,03,1.03.01.02.005,0
029945307,2024,04,1.04.02.05.999,0
029936409,2024,12,1.03.02.07.008,53130
029936404,2024,12,1.01.01.01.004,40992
029945838,2024,09,1.03.02.09.011,0
029934605,2024,07,1.03.02.01.002,0
029942588,2024,06,2.02.01.03.001,0
029952178,2024,12,0.00.00.99.999,0
029953486,2024,10,1.03.02.05.999,0
029958033,2024,07,1.03.02.18.999,67500
030546470,2024,07,1.09.99.04.001,1500
030862963,2024,01,1.03.02.05.999,295118
030557728,2024,07,1.03.01.02.001,226674
030567724,2024,04,1.03.01.02.006,108000
030546470,2024,12,1.03.02.01.008,12540
030862963,2024,03,1.03.01.05.999,0
030867648,2024,04,1.03.02.16.999,0
030564179,2024,06,1.03.01.02.007,381037
030864837,2024,12,1.04.02.05.999,0
031921785,2024,12,1.03.02.02.999,0
031921785,2024,02,1.10.04.01.003,545500
032444846,2024,05,1.03.02.09.006,0
032444846,2024,04,1.03.02.15.999,194746
032929699,2024,02,1.03.01.02.006,303869
032929699,2024,11,2.02.01.07.999,0
032443588,2024,08,1.03.01.01.002,0
019172867,2024,10,1.03.02.04.999,0
019111896,2024,05,1.03.02.16.002,1550
019034793,2024,07,0.00.00.99.999,0
019035039,2024,09,7.01.99.03.001,0
019035287,2024,09,1.02.01.01.001,0
019174761,2024,10,1.03.02.04.004,0
019124213,2024,08,1.03.01.02.011,0
019126970,2024,10,1.03.01.01.001,70922
019133198,2024,09,1.03.01.02.005,0
019174908,2024,03,7.01.01.02.001,2081750
019707010,2024,05,1.03.02.15.999,1088905
019111896,2024,10,7.01.03.01.001,0
019052729,2024,03,1.03.02.07.008,73200
019055168,2024,04,1.03.01.02.006,0
019193019,2024,11,1.01.01.01.004,0
019070372,2024,12,1.03.02.01.002,0
019172864,2024,12,1.03.02.13.999,712529
019172867,2024,03,1.03.02.07.001,0
019164110,2024,06,7.01.99.03.001,0
019165525,2024,07,1.01.01.01.004,271906
019035287,2024,07,1.02.01.01.001,173745
019171320,2024,10,2.02.01.03.003,0
019165468,2024,08,1.09.99.04.001,0
029929063,2024,10,1.09.99.01.001,0
029401082,2024,06,2.02.01.03.003,0
029945307,2024,04,1.03.02.15.999,5125000
029940097,2024,07,1.03.01.02.012,0
029958033,2024,09,1.03.02.05.999,4840
029943491,2024,11,1.03.01.02.012,0
029535022,2024,07,1.03.02.02.004,5600
029992099,2024,10,1.03.02.14.999,0
029934605,2024,06,1.03.02.05.999,129673
029950837,2024,09,1.03.02.15.999,99000
029992099,2024,10,1.03.02.19.002,0
029973864,2024,04,1.03.02.04.999,0
029945838,2024,12,1.01.01.01.002,0
029953486,2024,07,1.03.02.02.999,0
025233175,2024,07,1.03.02.02.004,0
029393165,2024,07,7.01.99.03.001,0
029401276,2024,09,0.00.00.99.999,0
029401479,2024,07,1.03.01.05.999,0
029401652,2024,06,1.03.01.02.006,0
029401652,2024,11,1.03.02.16.999,0
029401354,2024,02,2.02.01.07.999,5900
029400887,2024,10,2.02.01.07.003,0
029945307,2024,03,1.03.02.10.003,0
031927177,2024,11,1.03.02.01.002,11350
031927177,2024,11,1.01.01.01.002,0
032443588,2024,07,1.03.01.02.999,32436
012539724,2024,12,1.03.01.05.999,0
012538679,2024,11,1.01.02.01.999,0
012541490,2024,11,1.03.02.05.001,0
012541491,2024,11,1.03.02.99.999,540000
019076394,2024,07,1.03.02.17.999,0
019076542,2024,11,1.03.02.09.008,0
018994680,2024,10,1.03.02.07.006,0
019015923,2024,06,1.03.02.05.999,0
019014781,2024,09,1.03.02.15.999,0
018994691,2024,04,1.03.02.07.008,26698
018990732,2024,04,1.03.02.11.002,0
018994691,2024,07,1.03.02.04.004,436000
011142239,2024,08,1.03.02.07.006,35930
025136551,2024,04,7.01.99.03.001,0
025233175,2024,10,1.10.03.01.001,4397
026115764,2024,07,1.03.01.02.012,1299
025233175,2024,08,1.03.02.07.008,0
029401479,2024,03,1.03.02.07.004,45284
029936404,2024,02,2.02.01.07.999,1694709
029535022,2024,12,1.03.01.02.006,3341580
029936404,2024,10,1.03.01.05.999,0
029958033,2024,10,1.03.01.02.001,0
029973864,2024,03,1.03.02.07.008,43032
029958033,2024,04,1.03.02.02.001,1750
029946927,2024,09,1.03.01.02.007,0
021321554,2024,08,1.03.02.07.999,210000
020925866,2024,09,1.03.01.02.001,0
021021750,2024,12,1.03.02.13.006,0
021021750,2024,05,1.03.01.02.007,59778
026078354,2024,03,1.03.02.13.003,32000
026328688,2024,06,1.03.02.10.002,82624
026044547,2024,12,1.03.02.09.003,0
026348915,2024,12,2.02.01.99.999,0
026328548,2024,11,1.01.01.01.004,1119074
026345691,2024,01,1.10.04.01.003,3500
026078354,2024,02,1.03.02.09.006,230000
026322645,2024,11,1.03.02.02.999,0
031405828,2024,12,1.03.01.01.001,0
026078354,2024,07,1.03.02.05.003,0
025233175,2024,08,1.03.01.02.006,0
026078354,2024,11,1.03.02.18.999,0
026324838,2024,05,1.01.01.01.004,145500
026328688,2024,03,1.03.02.09.006,116776
026115764,2024,08,1.03.01.02.006,0
026044547,2024,10,1.03.02.99.999,0
026078354,2024,11,1.03.02.09.006,0
026078354,2024,12,1.03.02.04.999,42000
026327182,2024,03,1.03.02.18.999,0
026328688,2024,09,1.03.02.16.002,0
026331535,2024,04,1.03.01.02.006,0
026331535,2024,08,1.03.02.07.008,35853
026319531,2024,07,1.03.02.15.999,489860
026322645,2024,03,1.01.01.01.002,62728
026331236,2024,08,1.03.02.07.008,0
026346034,2024,09,2.02.01.07.999,0
026078732,2024,06,1.03.02.05.999,60800
012503900,2024,04,1.03.02.17.002,25000
012539273,2024,05,1.01.01.01.002,975699
012539391,2024,02,0.00.00.99.999,0
012539391,2024,05,1.03.01.02.008,30082
012542835,2024,11,1.03.02.19.002,0
012555541,2024,11,1.01.02.01.001,99293
012539395,2024,01,0.00.00.99.999,0
012538941,2024,09,1.03.02.04.004,0
012539398,2024,12,0.00.00.99.999,0
012540502,2024,09,1.03.02.16.002,705
012541505,2024,07,1.10.04.01.001,0
012547556,2024,10,1.03.01.05.999,0
012537807,2024,12,0.00.00.99.999,0
012574863,2024,11,1.01.01.01.002,85601
012553324,2024,07,1.10.04.01.003,0
012539363,2024,12,1.03.02.04.004,0
012574453,2024,09,0.00.00.99.999,0
031921422,2024,11,1.04.02.03.001,0
031921422,2024,09,2.02.01.07.999,0
031921785,2024,10,1.01.01.01.004,0
025242329,2024,03,1.03.02.99.999,49585
026078354,2024,06,2.02.01.07.001,0
025242329,2024,07,7.01.03.01.001,26100
026319531,2024,03,1.03.02.11.999,2760000
026328575,2024,08,1.09.99.01.001,0
026078354,2024,12,1.09.99.01.001,0
018912125,2024,12,1.03.02.99.999,774864
019124213,2024,07,1.03.02.09.006,13264
029401728,2024,04,1.03.01.05.999,434375
029992099,2024,11,1.03.02.04.004,0
029943491,2024,12,2.02.01.04.002,0
029934605,2024,12,1.03.01.01.002,0
